ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
246465,Audifonos Bose SoundSport,1,399900,10/21/19 13:29,"637 calle Chapinero, Manizalez, CA"
246466,Samsung Galaxy A302,1,649900,10/08/19 19:40,"642 calle Sur, Cúcuta, NS"
246467,Cable de Carga USB-C P/O,1,46900,10/04/19 10:09,"365 calle Avenida, Medellin, AN"
246468,Cable de Carga USB-C P/O,2,46900,10/06/19 11:25,"205 calle 9na, Bogotá, CU"
246469,Freidora Air Fryer Kalley K-MAF25,1,198849,10/02/19 01:50,"279 calle Rio, Medellin, AN"
246470,Audifonos Apple Airpods,1,499900,10/16/19 15:58,"182 calle 9na, Armenia, QU"
246471,Parlante Google HomeMini,1,159900,10/01/19 11:27,"324 calle Museo, Ibagué, TO"
246472,Motorola G8 Plus Red,1,729900,10/14/19 20:27,"912 calle Atalaya, Medellin, AN"
246472,Cable de Carga Lightning,1,64900,10/14/19 20:27,"912 calle Atalaya, Medellin, AN"
246473,Samsung Galaxy A302,1,649900,10/05/19 10:43,"677 calle Pinar, Ibagué, TO"
246474,AA Batteries (4-pack),1,13800,10/30/19 19:04,"749 calle Pinar, Medellin, AN"
246475,Cable de Carga USB-C P/O,1,46900,10/13/19 18:55,"772 calle Transversal, Bogotá, CU"
246476,Audifonos Apple Airpods,1,499900,10/18/19 14:42,"308 calle Jefferson, Cúcuta, NS"
246477,Freidora Air Fryer Kalley K-MAF25,1,198849,10/20/19 22:41,"452 calle Pinar, Bogotá, CU"
246478,Horno Microondas 0.8P Samsung AGE,1,309900,10/25/19 11:13,"356 calle 11ra, Medellin, AN"
246479,AA Batteries (4-pack),1,13800,10/02/19 15:22,"838 calle Avenida, Medellin, AN"
246480,Cable de Carga Lightning,2,64900,10/09/19 14:54,"98 calle Pinar, Manizalez, CA"
246481,Freidora Saludable B&D 3.5 Litros,1,229900,10/23/19 13:09,"155 calle Sur, Ibagué, TO"
246482,Cable de Carga USB-C P/O,1,46900,10/26/19 16:02,"417 calle Centro, Bucaramanga, SA"
246483,Cable de Carga USB-C P/O,1,46900,10/29/19 11:26,"214 calle Sunset, Armenia, QU"
246484,Motorola G8 Plus Red,1,729900,10/15/19 14:12,"445 calle 2da, Cúcuta, NS"
246485,Cable de Carga Lightning,1,64900,10/15/19 16:53,"919 calle 4ta, Armenia, QU"
246486,Cable de Carga Lightning,2,64900,10/08/19 14:43,"260 calle Jimenez, Cúcuta, NS"
246487,Freidora Air Fryer Kalley K-MAF25,1,198849,10/10/19 22:37,"507 calle 2da, Cúcuta, NS"
246488,AAA Batteries (4-pack),1,12990,10/01/19 20:05,"485 calle 5ta, Armenia, QU"
246489,Motorola G8 Plus Red,1,729900,10/17/19 19:52,"986 calle Autopista Norte, Medellin, AN"
246490,Audifonos Bose SoundSport,1,399900,10/06/19 17:46,"759 calle 14va, Cúcuta, NS"
246491,AAA Batteries (4-pack),1,12990,10/26/19 19:23,"687 calle 1era, Cali, VC"
246492,Multiolla Oster 0150 Negra PE,1,299900,10/24/19 21:17,"670 calle 2da, Bogotá, CU"
246493,Cable de Carga Lightning,1,64900,10/11/19 05:41,"45 calle 10ma, Barranquilla, AT"
246494,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,10/18/19 16:22,"99 calle Carrera, Cali, VC"
246495,Audifonos Apple Airpods,1,499900,10/26/19 14:57,"301 calle Jimenez, Bogotá, CU"
246496,Motorola G8 Plus Red,1,729900,10/30/19 09:15,"800 calle 2da, Manizalez, CA"
246497,Audifonos Bose SoundSport,1,399900,10/03/19 08:58,"802 calle Chapinero, Ibagué, TO"
246498,Audifonos Bose SoundSport,1,399900,10/31/19 09:50,"898 calle Madison, Cali, VC"
246499,Cable de Carga Lightning,1,64900,10/17/19 23:07,"616 calle Cedar, Bogotá, CU"
246500,Parlante Google HomeMini,1,159900,10/11/19 14:35,"219 calle Salitre, Barranquilla, AT"
246501,AA Batteries (4-pack),1,13800,10/21/19 15:32,"290 calle 14va, Bogotá, CU"
246502,Parlante Google HomeMini,1,159900,10/09/19 07:57,"858 calle Pte Aranda, Medellin, AN"
246503,Audifonos Apple Airpods,1,499900,10/03/19 10:42,"834 calle Madison, Cali, VC"
246503,Motorola G8 Plus Red,1,729900,10/03/19 10:42,"834 calle Madison, Cali, VC"
246504,Asus VivoBook X420FA-BV Laptop,1,1950900,10/07/19 17:10,"260 calle 9na, Manizalez, CA"
246505,Parlante Google HomeMini,1,159900,10/03/19 22:59,"798 calle Atalaya, Medellin, AN"
246506,Audifonos Bose SoundSport,1,399900,10/25/19 11:10,"136 calle Rio, Cúcuta, NS"
246507,AAA Batteries (4-pack),1,12990,10/19/19 18:04,"247 calle Johnson, Armenia, QU"
246508,Multiolla Oster 0150 Negra PE,1,299900,10/05/19 12:27,"5 calle Jimenez, Armenia, QU"
246509,Samsung Galaxy A20S,1,489900,10/24/19 16:43,"338 calle Pte Aranda, Ibagué, TO"
246510,AA Batteries (4-pack),1,13800,10/29/19 19:22,"665 calle Americas, Armenia, QU"
246511,AA Batteries (4-pack),1,13800,10/26/19 04:15,"315 calle Americas, Bucaramanga, SA"
246512,AAA Batteries (4-pack),4,12990,10/04/19 11:49,"340 calle Cherry, Ibagué, TO"
246513,Cable de Carga USB-C P/O,1,46900,10/30/19 21:09,"532 calle Chapinero, Ibagué, TO"
246514,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,10/14/19 20:27,"180 calle Cherry, Cúcuta, NS"
246515,Cable de Carga Lightning,1,64900,10/16/19 12:26,"190 calle Cedar, Armenia, QU"
246516,Cable de Carga Lightning,1,64900,10/11/19 08:19,"378 calle 11ra, Armenia, QU"
246517,Parlante Google HomeMini,1,159900,10/03/19 20:03,"383 calle Bolivar, Medellin, AN"
246518,Motorola G8 Plus Red,2,729900,10/17/19 06:32,"163 calle Willow, Cali, VC"
246519,Motorola G8 Plus Red,1,729900,10/17/19 20:55,"31 calle 4ta, Manizalez, CA"
246519,Cable de Carga Lightning,1,64900,10/17/19 20:55,"31 calle 4ta, Manizalez, CA"
,,,,,
246520,Xiaomi REDMI Note 8,1,719000,10/16/19 06:04,"551 calle 8va, Medellin, AN"
246521,AAA Batteries (4-pack),2,12990,10/27/19 12:42,"885 calle Jefferson, Barranquilla, AT"
246522,Audifonos Apple Airpods,1,499900,10/02/19 11:16,"995 calle Santa, Bogotá, CU"
246523,Cable de Carga USB-C P/O,1,46900,10/18/19 16:11,"182 calle 13ra, Armenia, QU"
246524,Cable de Carga USB-C P/O,1,46900,10/17/19 11:22,"972 calle Pte Aranda, Manizalez, CA"
246525,AA Batteries (4-pack),1,13800,10/29/19 13:07,"757 calle 2da, Cúcuta, NS"
246526,Cable de Carga Lightning,1,64900,10/02/19 05:59,"466 calle 12ma, Cali, VC"
246527,AAA Batteries (4-pack),1,12990,10/25/19 11:40,"643 calle Elm, Cali, VC"
246528,Parlante Google HomeMini,1,159900,10/23/19 14:58,"728 calle Cherry, Medellin, AN"
246529,Samsung Galaxy A20S,1,489900,10/03/19 14:39,"40 calle 12ma, Bucaramanga, SA"
246530,AA Batteries (4-pack),1,13800,10/31/19 11:57,"490 calle Boyacá, Medellin, AN"
246531,Cable de Carga Lightning,1,64900,10/18/19 17:28,"812 calle 12ma, Bucaramanga, SA"
246532,Audifonos Bose SoundSport,1,399900,10/02/19 22:19,"663 calle Americas, Bogotá, CU"
246533,Cable de Carga Lightning,1,64900,10/05/19 19:56,"488 calle Cedar, Barranquilla, AT"
246534,AA Batteries (4-pack),1,13800,10/30/19 18:54,"495 calle Cedar, Ibagué, TO"
246535,Parlante Google HomeMini,1,159900,10/20/19 23:02,"670 calle 13ra, Armenia, QU"
246536,AA Batteries (4-pack),1,13800,10/27/19 10:53,"884 calle 12ma, Cali, VC"
246537,Cable de Carga USB-C P/O,1,46900,10/19/19 15:57,"291 calle Museo, Medellin, AN"
246538,LG Lavadora 19Kg Inv WT19,1,1646900,10/04/19 13:28,"130 calle Transversal, Medellin, AN"
246539,Cable de Carga USB-C P/O,1,46900,10/30/19 15:22,"470 calle 6ta, Armenia, QU"
246540,AAA Batteries (4-pack),1,12990,10/31/19 14:16,"511 calle 2da, Cúcuta, NS"
246541,AAA Batteries (4-pack),2,12990,10/23/19 14:29,"41 calle Rio, Medellin, AN"
246542,AA Batteries (4-pack),2,13800,10/03/19 16:17,"505 calle Johnson, Cúcuta, NS"
246543,Parlante Google HomeMini,1,159900,10/07/19 00:28,"463 calle Cedar, Barranquilla, AT"
246544,Samsung Galaxy A20S,1,489900,10/03/19 13:23,"929 calle Kennedy, Armenia, QU"
246545,AA Batteries (4-pack),1,13800,10/19/19 11:01,"93 calle Rio, Medellin, AN"
246546,Cable de Carga USB-C P/O,1,46900,10/24/19 11:11,"998 calle Carrera, Bucaramanga, SA"
246547,AAA Batteries (4-pack),1,12990,10/09/19 15:55,"324 calle Bolivar, Medellin, AN"
246548,Cable de Carga Lightning,1,64900,10/09/19 11:49,"354 calle Rio, Barranquilla, AT"
246549,Cable de Carga Lightning,1,64900,10/16/19 20:37,"921 calle Johnson, Cali, VC"
246550,Samsung Galaxy A302,1,649900,10/26/19 04:00,"987 calle 2da, Cúcuta, NS"
246551,Multiolla Oster 0150 Negra PE,1,299900,10/17/19 00:12,"879 calle Willow, Cali, VC"
246552,Cable de Carga USB-C P/O,1,46900,10/29/19 08:56,"490 calle Salitre, Bogotá, CU"
246553,Parlante Google HomeMini,1,159900,10/31/19 22:29,"852 calle Pte Aranda, Bogotá, CU"
246554,AAA Batteries (4-pack),2,12990,10/25/19 01:49,"635 calle Santa, Manizalez, CA"
246555,AAA Batteries (4-pack),1,12990,10/25/19 22:00,"743 calle 4ta, Cúcuta, NS"
246556,Audifonos Apple Airpods,1,499900,10/15/19 17:07,"322 calle 7ma, Neiva, HU"
246557,AAA Batteries (4-pack),1,12990,10/09/19 18:14,"880 calle Pinar, Medellin, AN"
246558,Cable de Carga USB-C P/O,1,46900,10/13/19 14:22,"229 calle 12ma, Ibagué, TO"
246558,Audifonos Bose SoundSport,1,399900,10/13/19 14:22,"229 calle 12ma, Ibagué, TO"
246559,Motorola G8 Plus Red,1,729900,10/26/19 19:03,"488 calle Americas, Bogotá, CU"
246560,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,10/15/19 22:42,"932 calle Jimenez, Neiva, HU"
246561,Cable de Carga USB-C P/O,1,46900,10/04/19 19:10,"949 calle Jimenez, Medellin, AN"
246562,Multiolla Oster 0150 Negra PE,1,299900,10/29/19 14:06,"924 calle Sucre, Manizalez, CA"
246563,Audifonos Bose SoundSport,1,399900,10/29/19 10:08,"435 calle Pinar, Armenia, QU"
246564,Samsung Galaxy A302,1,649900,10/27/19 08:21,"828 calle Pinar, Barranquilla, AT"
246565,Freidora Air Fryer Kalley K-MAF25,1,198849,10/03/19 21:20,"569 calle 11ra, Medellin, AN"
246566,Horno Microondas 0.8P Samsung AGE,1,309900,10/19/19 16:55,"629 calle Atalaya, Barranquilla, AT"
246567,Audifonos Bose SoundSport,1,399900,10/12/19 23:11,"810 calle Santa, Medellin, AN"
246568,Xiaomi REDMI Note 8,1,719000,10/17/19 22:32,"331 calle Centro, Ibagué, TO"
246569,Audifonos Bose SoundSport,1,399900,10/04/19 10:50,"757 calle Bolivar, Medellin, AN"
246570,Xiaomi REDMI Note 8,1,719000,10/16/19 20:17,"932 calle 8va, Bucaramanga, SA"
246571,Audifonos Bose SoundSport,1,399900,10/08/19 07:57,"547 calle Kennedy, Bogotá, CU"
246572,Cable de Carga USB-C P/O,1,46900,10/14/19 12:13,"949 calle Pinar, Armenia, QU"
246573,Freidora Air Fryer Kalley K-MAF25,1,198849,10/05/19 09:45,"629 calle Cherry, Medellin, AN"
246574,Parlante Google HomeMini,1,159900,10/23/19 20:11,"557 calle Bolivar, Medellin, AN"
246575,Parlante Google HomeMini,1,159900,10/23/19 20:17,"569 calle Centro, Cali, VC"
246576,AAA Batteries (4-pack),1,12990,10/16/19 13:40,"368 calle 8va, Cali, VC"
246577,AAA Batteries (4-pack),1,12990,10/30/19 07:33,"480 calle Transversal, Manizalez, CA"
246578,AA Batteries (4-pack),1,13800,10/09/19 17:55,"183 calle Museo, Medellin, AN"
246579,Cable de Carga USB-C P/O,1,46900,10/05/19 11:56,"651 calle Norte, Armenia, QU"
246580,Multiolla Oster 0150 Negra PE,1,299900,10/17/19 16:05,"108 calle 11ra, Barranquilla, AT"
246581,AAA Batteries (4-pack),1,12990,10/02/19 16:35,"897 calle 14va, Medellin, AN"
246582,Audifonos Apple Airpods,1,499900,10/20/19 18:53,"669 calle 8va, Bogotá, CU"
246583,Cable de Carga Lightning,1,64900,10/09/19 12:58,"666 calle Pte Aranda, Ibagué, TO"
246584,Cable de Carga Lightning,1,64900,10/22/19 12:16,"672 calle Portal Sur, Medellin, AN"
246585,AA Batteries (4-pack),1,13800,10/21/19 13:58,"469 calle Johnson, Manizalez, CA"
246586,Xiaomi REDMI Note 8,1,719000,10/17/19 01:04,"807 calle Portal Sur, Manizalez, CA"
246587,Xiaomi REDMI Note 8,1,719000,10/18/19 14:11,"34 calle 4ta, Armenia, QU"
246588,Cable de Carga USB-C P/O,1,46900,10/27/19 11:38,"584 calle Johnson, Cali, VC"
246589,Cable de Carga USB-C P/O,1,46900,10/13/19 14:23,"107 calle Avenida, Cali, VC"
246590,Cable de Carga USB-C P/O,1,46900,10/24/19 14:40,"312 calle Pinar, Bucaramanga, SA"
246591,AA Batteries (4-pack),3,13800,10/19/19 12:34,"489 calle Avenida, Bogotá, CU"
246592,Parlante Google HomeMini,1,159900,10/04/19 09:40,"201 calle 12ma, Cúcuta, NS"
246593,AAA Batteries (4-pack),3,12990,10/12/19 13:49,"732 calle Pinar, Medellin, AN"
246594,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,10/24/19 01:49,"250 calle 6ta, Cúcuta, NS"
246595,Audifonos Apple Airpods,1,499900,10/18/19 20:56,"620 calle Museo, Bogotá, CU"
246596,AA Batteries (4-pack),1,13800,10/15/19 10:20,"908 calle Carrera, Medellin, AN"
246597,Parlante Google HomeMini,1,159900,10/17/19 17:42,"970 calle Lincoln, Ibagué, TO"
246598,Cable de Carga USB-C P/O,1,46900,10/27/19 06:43,"482 calle Sur, Medellin, AN"
246599,AAA Batteries (4-pack),1,12990,10/29/19 09:52,"977 calle Lincoln, Medellin, AN"
246600,Cable de Carga Lightning,1,64900,10/23/19 18:55,"791 calle Jefferson, Bogotá, CU"
246601,AA Batteries (4-pack),1,13800,10/16/19 14:51,"296 calle Norte, Cúcuta, NS"
246602,Motorola G8 Plus Red,1,729900,10/27/19 19:36,"597 calle Carrera, Manizalez, CA"
246603,Cable de Carga Lightning,1,64900,10/25/19 10:34,"817 calle 12ma, Bogotá, CU"
246604,Audifonos Apple Airpods,1,499900,10/22/19 16:26,"824 calle Rivera, Bucaramanga, SA"
246605,Cable de Carga USB-C P/O,1,46900,10/11/19 11:37,"513 calle Sunset, Cali, VC"
246606,Audifonos Apple Airpods,1,499900,10/29/19 12:47,"858 calle Autopista Norte, Medellin, AN"
246607,AAA Batteries (4-pack),1,12990,10/03/19 07:34,"106 calle Kennedy, Bogotá, CU"
246607,Freidora Air Fryer Kalley K-MAF25,2,198849,10/03/19 07:34,"106 calle Kennedy, Bogotá, CU"
246608,Parlante Google HomeMini,1,159900,10/07/19 11:23,"358 calle Cherry, Manizalez, CA"
246609,Cable de Carga USB-C P/O,1,46900,10/08/19 00:23,"143 calle Pte Aranda, Ibagué, TO"
246610,Cable de Carga USB-C P/O,1,46900,10/24/19 23:49,"357 calle 4ta, Ibagué, TO"
246611,Audifonos Apple Airpods,1,499900,10/25/19 20:11,"49 calle 14va, Cúcuta, NS"
246612,Cable de Carga USB-C P/O,1,46900,10/31/19 21:44,"257 calle 6ta, Ibagué, TO"
246613,Cable de Carga USB-C P/O,1,46900,10/03/19 14:03,"864 calle Boyacá, Armenia, QU"
246614,LG Secadora Carga Frontal,2,1646900,10/05/19 09:35,"31 calle Sunset, Medellin, AN"
246615,Samsung Galaxy A302,1,649900,10/13/19 17:06,"184 calle Willow, Medellin, AN"
246615,Xiaomi REDMI Note 8,1,719000,10/13/19 17:06,"184 calle Willow, Medellin, AN"
246616,AAA Batteries (4-pack),1,12990,10/27/19 19:34,"536 calle Cedar, Bogotá, CU"
246617,Parlante Google HomeMini,1,159900,10/21/19 10:12,"261 calle Bolivar, Cali, VC"
246618,Horno Microondas 0.8P Samsung AGE,1,309900,10/02/19 15:14,"658 calle Museo, Medellin, AN"
246619,AA Batteries (4-pack),2,13800,10/16/19 14:38,"390 calle Transversal, Bucaramanga, SA"
246620,AA Batteries (4-pack),1,13800,10/24/19 13:09,"461 calle Chapinero, Manizalez, CA"
246621,Motorola G8 Plus Red,1,729900,10/03/19 12:14,"763 calle 5ta, Medellin, AN"
246622,Freidora Air Fryer Kalley K-MAF25,1,198849,10/09/19 13:07,"306 calle Lincoln, Medellin, AN"
246623,Parlante Google HomeMini,1,159900,10/28/19 17:43,"534 calle Centro, Manizalez, CA"
246624,Samsung Galaxy A302,1,649900,10/16/19 20:20,"473 calle 10ma, Medellin, AN"
246625,Xiaomi REDMI Note 8,1,719000,10/03/19 10:48,"476 calle Centro, Ibagué, TO"
246626,AAA Batteries (4-pack),1,12990,10/27/19 09:56,"595 calle Avenida, Barranquilla, AT"
246627,AA Batteries (4-pack),1,13800,10/24/19 22:38,"213 calle 5ta, Ibagué, TO"
246628,AA Batteries (4-pack),1,13800,10/25/19 16:49,"683 calle Johnson, Bogotá, CU"
246629,Samsung Galaxy A302,1,649900,10/25/19 08:37,"795 calle Centro, Manizalez, CA"
246630,Cable de Carga USB-C P/O,1,46900,10/30/19 00:42,"80 calle Rio, Ibagué, TO"
246631,Multiolla Oster 0150 Negra PE,1,299900,10/29/19 13:10,"437 calle Diagonal, Cúcuta, NS"
246632,AAA Batteries (4-pack),1,12990,10/23/19 16:18,"120 calle Portal Sur, Medellin, AN"
246633,AA Batteries (4-pack),2,13800,10/28/19 17:22,"104 calle Elm, Barranquilla, AT"
246634,Audifonos Bose SoundSport,1,399900,10/12/19 14:31,"380 calle 8va, Armenia, QU"
246635,AA Batteries (4-pack),1,13800,10/31/19 23:50,"874 calle Boyacá, Barranquilla, AT"
246636,Samsung Galaxy A302,1,649900,10/17/19 18:35,"996 calle 6ta, Medellin, AN"
246637,Xiaomi REDMI Note 8,1,719000,10/14/19 18:49,"12 calle Johnson, Cúcuta, NS"
246637,Horno Microondas 0.8P Samsung AGE,1,309900,10/14/19 18:49,"12 calle Johnson, Cúcuta, NS"
246638,Audifonos Apple Airpods,2,499900,10/08/19 02:02,"189 calle 13ra, Cúcuta, NS"
246639,Xiaomi REDMI Note 8,1,719000,10/12/19 09:34,"240 calle Sur, Neiva, HU"
246640,Cable de Carga Lightning,3,64900,10/14/19 14:56,"430 calle 1era, Armenia, QU"
246641,Audifonos Bose SoundSport,1,399900,10/21/19 14:02,"115 calle Autopista Norte, Medellin, AN"
246642,Audifonos Bose SoundSport,1,399900,10/07/19 21:34,"163 calle 9na, Medellin, AN"
246643,Motorola G8 Plus Red,1,729900,10/07/19 06:55,"265 calle 5ta, Barranquilla, AT"
246644,Audifonos Apple Airpods,1,499900,10/28/19 09:47,"855 calle Madison, Medellin, AN"
246645,LG Secadora Carga Frontal,1,1646900,10/04/19 09:41,"902 calle Adams, Medellin, AN"
246646,Xiaomi REDMI Note 8,1,719000,10/15/19 15:14,"611 calle Pinar, Cúcuta, NS"
246647,Audifonos Bose SoundSport,1,399900,10/07/19 06:31,"172 calle Lincoln, Ibagué, TO"
246648,Cable de Carga Lightning,1,64900,10/03/19 11:13,"186 calle 8va, Armenia, QU"
246649,AA Batteries (4-pack),1,13800,10/31/19 13:23,"792 calle Atalaya, Barranquilla, AT"
246650,Parlante Google HomeMini,1,159900,10/20/19 12:21,"234 calle Norte, Medellin, AN"
246651,Cable de Carga USB-C P/O,1,46900,10/07/19 12:59,"799 calle Portal Sur, Medellin, AN"
246652,Samsung Galaxy A302,1,649900,10/17/19 12:37,"538 calle Elm, Cali, VC"
246653,Cable de Carga USB-C P/O,2,46900,10/11/19 18:55,"368 calle Johnson, Armenia, QU"
246654,Cable de Carga Lightning,1,64900,10/10/19 08:28,"632 calle Willow, Bogotá, CU"
246655,Cable de Carga USB-C P/O,1,46900,10/14/19 13:28,"394 calle 10ma, Cúcuta, NS"
246656,Audifonos Bose SoundSport,1,399900,10/23/19 12:40,"868 calle Pinar, Ibagué, TO"
246657,AA Batteries (4-pack),1,13800,10/25/19 21:06,"972 calle Salitre, Medellin, AN"
