ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
242789,Cable de Carga USB-C P/O,1,46900,09/19/19 06:51,"725 calle Diagonal, Cúcuta, NS"
242790,Freidora Saludable B&D 3.5 Litros,1,229900,09/22/19 17:17,"814 calle Cherry, Bogotá, CU"
242791,Parlante Google HomeMini,1,159900,09/18/19 10:06,"839 calle 11ra, Cali, VC"
242792,AA Batteries (4-pack),1,13800,09/19/19 17:56,"534 calle Transversal, Bogotá, CU"
242793,Horno Microondas 0.8P Samsung AGE,1,309900,09/05/19 17:52,"109 calle 2da, Armenia, QU"
242794,Horno Microondas 0.8P Samsung AGE,1,309900,09/19/19 15:29,"420 calle Rio, Cali, VC"
242795,Freidora Air Fryer Kalley K-MAF25,1,198849,09/24/19 13:38,"74 calle Cherry, Cúcuta, NS"
242796,AAA Batteries (4-pack),4,12990,09/23/19 12:15,"320 calle Portal Sur, Bucaramanga, SA"
242797,Cable de Carga USB-C P/O,1,46900,09/16/19 19:01,"409 calle Boyacá, Bogotá, CU"
242798,Parlante Google HomeMini,1,159900,09/26/19 13:26,"261 calle Americas, Bogotá, CU"
242799,Audifonos Apple Airpods,1,499900,09/30/19 08:42,"945 calle 9na, Bucaramanga, SA"
242800,AA Batteries (4-pack),1,13800,09/08/19 12:44,"516 calle Bolivar, Medellin, AN"
242801,Cable de Carga USB-C P/O,1,46900,09/18/19 15:32,"689 calle Portal Sur, Manizalez, CA"
242802,Multiolla Oster 0150 Negra PE,1,299900,09/09/19 20:20,"549 calle Adams, Armenia, QU"
242803,Motorola G8 Plus Red,1,729900,09/17/19 10:21,"976 calle 6ta, Manizalez, CA"
242804,Cable de Carga Lightning,1,64900,09/05/19 13:29,"958 calle Cherry, Cúcuta, NS"
242804,Cable de Carga Lightning,1,64900,09/05/19 13:29,"958 calle Cherry, Cúcuta, NS"
ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
242805,AA Batteries (4-pack),1,13800,09/14/19 14:56,"917 calle Sucre, Bogotá, CU"
242806,Audifonos Bose SoundSport,1,399900,09/12/19 23:54,"647 calle Bolivar, Medellin, AN"
242807,Audifonos Apple Airpods,1,499900,09/02/19 20:54,"146 calle Avenida, Cali, VC"
242808,Cable de Carga USB-C P/O,1,46900,09/17/19 22:37,"410 calle Kennedy, Armenia, QU"
242809,Freidora Air Fryer Kalley K-MAF25,1,198849,09/08/19 23:09,"359 calle 4ta, Medellin, AN"
242810,Freidora Air Fryer Kalley K-MAF25,1,198849,09/04/19 20:16,"136 calle 13ra, Bogotá, CU"
242811,Motorola G8 Plus Red,1,729900,09/03/19 11:46,"831 calle Sucre, Armenia, QU"
242812,Parlante Google HomeMini,1,159900,09/11/19 03:16,"322 calle Boyacá, Medellin, AN"
242813,Audifonos Apple Airpods,1,499900,09/04/19 22:42,"900 calle 13ra, Barranquilla, AT"
242814,Parlante Google HomeMini,1,159900,09/08/19 09:29,"136 calle Rivera, Bucaramanga, SA"
242815,AAA Batteries (4-pack),1,12990,09/10/19 16:51,"837 calle 6ta, Medellin, AN"
242816,Parlante Google HomeMini,1,159900,09/19/19 09:22,"385 calle Willow, Cúcuta, NS"
242817,AA Batteries (4-pack),1,13800,09/09/19 23:08,"946 calle 1era, Medellin, AN"
242818,Audifonos Apple Airpods,1,499900,09/25/19 17:18,"266 calle 14va, Bogotá, CU"
242819,AA Batteries (4-pack),2,13800,09/30/19 21:47,"592 calle 6ta, Cúcuta, NS"
242820,Audifonos Apple Airpods,1,499900,09/09/19 20:25,"749 calle 8va, Cali, VC"
242821,AAA Batteries (4-pack),1,12990,09/09/19 21:32,"183 calle Rivera, Cali, VC"
242822,Motorola G8 Plus Red,1,729900,09/23/19 20:11,"14 calle 6ta, Medellin, AN"
242823,AA Batteries (4-pack),1,13800,09/12/19 08:05,"238 calle Sucre, Barranquilla, AT"
242824,AAA Batteries (4-pack),1,12990,09/02/19 01:07,"560 calle Pte Aranda, Cali, VC"
242825,Cable de Carga Lightning,1,64900,09/21/19 23:54,"538 calle 1era, Barranquilla, AT"
242826,Parlante Google HomeMini,1,159900,09/20/19 10:03,"791 calle 12ma, Medellin, AN"
242827,Audifonos Bose SoundSport,1,399900,09/05/19 19:00,"410 calle 6ta, Cúcuta, NS"
242828,Freidora Air Fryer Kalley K-MAF25,1,198849,09/04/19 06:14,"773 calle Museo, Medellin, AN"
242829,Cable de Carga USB-C P/O,1,46900,09/27/19 15:22,"435 calle Chapinero, Medellin, AN"
242830,Audifonos Bose SoundSport,1,399900,09/29/19 14:30,"554 calle Adams, Cali, VC"
242831,Parlante Google HomeMini,1,159900,09/26/19 21:26,"14 calle Santa, Barranquilla, AT"
242831,LG Secadora Carga Frontal,1,1646900,09/26/19 21:26,"14 calle Santa, Barranquilla, AT"
242832,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,09/12/19 13:29,"810 calle 9na, Manizalez, CA"
242832,Audifonos Bose SoundSport,1,399900,09/12/19 13:29,"810 calle 9na, Manizalez, CA"
242833,Cable de Carga Lightning,1,64900,09/13/19 12:19,"311 calle 2da, Manizalez, CA"
242834,Cable de Carga Lightning,1,64900,09/02/19 18:03,"304 calle Bolivar, Bogotá, CU"
242835,Cable de Carga USB-C P/O,1,46900,09/17/19 15:55,"199 calle Johnson, Bucaramanga, SA"
242836,Motorola G8 Plus Red,1,729900,09/06/19 13:08,"792 calle 12ma, Manizalez, CA"
242836,Cable de Carga Lightning,1,64900,09/06/19 13:08,"792 calle 12ma, Manizalez, CA"
242837,Cable de Carga USB-C P/O,1,46900,09/05/19 19:08,"334 calle Johnson, Manizalez, CA"
242838,Motorola G8 Plus Red,1,729900,09/03/19 14:32,"612 calle Rio, Medellin, AN"
242838,Audifonos Apple Airpods,1,499900,09/03/19 14:32,"612 calle Rio, Medellin, AN"
242839,Cable de Carga USB-C P/O,1,46900,09/17/19 13:34,"958 calle Boyacá, Medellin, AN"
242840,Audifonos Apple Airpods,2,499900,09/20/19 10:01,"64 calle Pinar, Armenia, QU"
242841,AAA Batteries (4-pack),1,12990,09/25/19 09:16,"938 calle Cherry, Medellin, AN"
242842,Cable de Carga USB-C P/O,1,46900,09/17/19 20:41,"222 calle Diagonal, Manizalez, CA"
242843,AA Batteries (4-pack),1,13800,09/01/19 16:25,"753 calle Museo, Manizalez, CA"
242844,AAA Batteries (4-pack),1,12990,09/14/19 14:45,"170 calle 14va, Ibagué, TO"
242845,Cable de Carga USB-C P/O,1,46900,09/24/19 21:12,"610 calle Lincoln, Ibagué, TO"
242846,Xiaomi REDMI Note 8,1,719000,09/29/19 20:52,"627 calle Adams, Cúcuta, NS"
242847,Audifonos Bose SoundSport,1,399900,09/12/19 20:24,"38 calle 9na, Ibagué, TO"
242848,Audifonos Apple Airpods,1,499900,09/30/19 13:11,"877 calle Pinar, Medellin, AN"
242849,AAA Batteries (4-pack),1,12990,09/16/19 23:02,"589 calle Santa, Medellin, AN"
242850,Cable de Carga Lightning,1,64900,09/27/19 20:08,"297 calle 7ma, Cali, VC"
242851,Audifonos Apple Airpods,1,499900,09/26/19 10:00,"263 calle Kennedy, Ibagué, TO"
242852,Cable de Carga Lightning,1,64900,09/16/19 23:33,"444 calle 10ma, Bucaramanga, SA"
242853,Horno Microondas 0.8P Samsung AGE,1,309900,09/25/19 12:23,"782 calle Atalaya, Armenia, QU"
242854,Cable de Carga Lightning,1,64900,09/16/19 16:12,"541 calle Americas, Bogotá, CU"
242855,AA Batteries (4-pack),1,13800,09/14/19 08:21,"437 calle Sucre, Barranquilla, AT"
242856,AA Batteries (4-pack),1,13800,09/04/19 11:11,"215 calle Centro, Ibagué, TO"
242857,Audifonos Bose SoundSport,1,399900,09/30/19 13:26,"98 calle Museo, Bucaramanga, SA"
242858,Cable de Carga USB-C P/O,1,46900,09/05/19 19:07,"44 calle Norte, Medellin, AN"
242859,Asus VivoBook X420FA-BV Laptop,1,1950900,09/12/19 11:15,"416 calle Norte, Armenia, QU"
242860,AAA Batteries (4-pack),1,12990,09/08/19 11:38,"167 calle Museo, Medellin, AN"
242861,AA Batteries (4-pack),1,13800,09/28/19 22:03,"769 calle Diagonal, Armenia, QU"
242862,Motorola G8 Plus Red,1,729900,09/08/19 15:38,"650 calle Museo, Ibagué, TO"
242863,Samsung Galaxy A302,1,649900,09/16/19 06:01,"426 calle Salitre, Cúcuta, NS"
242864,Horno Microondas 0.8P Samsung AGE,1,309900,09/19/19 14:22,"857 calle 10ma, Bucaramanga, SA"
242865,Cable de Carga USB-C P/O,1,46900,09/28/19 22:35,"813 calle 11ra, Cali, VC"
242866,Multiolla Oster 0150 Negra PE,1,299900,09/11/19 13:58,"219 calle Madison, Medellin, AN"
242867,Audifonos Bose SoundSport,1,399900,09/10/19 09:11,"939 calle Sur, Armenia, QU"
242868,Parlante Google HomeMini,1,159900,09/29/19 15:48,"115 calle 12ma, Medellin, AN"
242869,Horno Microondas 0.8P Samsung AGE,1,309900,09/01/19 11:33,"319 calle Pinar, Medellin, AN"
242870,AA Batteries (4-pack),2,13800,09/04/19 14:22,"925 calle 1era, Barranquilla, AT"
242871,Samsung Galaxy A302,1,649900,09/04/19 19:53,"235 calle Carrera, Manizalez, CA"
,,,,,
242872,Samsung Galaxy A20S,1,489900,09/08/19 14:04,"167 calle Boyacá, Cúcuta, NS"
242873,Motorola G8 Plus Red,1,729900,09/03/19 14:26,"691 calle Salitre, Manizalez, CA"
242874,Cable de Carga Lightning,1,64900,09/11/19 11:35,"803 calle Salitre, Medellin, AN"
242875,Freidora Saludable B&D 3.5 Litros,1,229900,09/25/19 09:46,"105 calle Norte, Armenia, QU"
242876,Audifonos Bose SoundSport,1,399900,09/07/19 13:30,"553 calle 8va, Cali, VC"
242877,Xiaomi REDMI Note 8,1,719000,09/24/19 20:09,"455 calle Sunset, Armenia, QU"
242878,AA Batteries (4-pack),1,13800,09/15/19 20:49,"190 calle 10ma, Armenia, QU"
242879,AA Batteries (4-pack),1,13800,09/04/19 11:09,"265 calle Chapinero, Ibagué, TO"
242880,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,09/05/19 07:46,"357 calle 13ra, Ibagué, TO"
242881,Cable de Carga USB-C P/O,1,46900,09/07/19 18:10,"632 calle Bolivar, Medellin, AN"
242882,Cable de Carga USB-C P/O,1,46900,09/08/19 21:17,"5 calle 5ta, Medellin, AN"
242883,Cable de Carga Lightning,1,64900,09/03/19 01:25,"326 calle 13ra, Cúcuta, NS"
242884,Motorola G8 Plus Red,1,729900,09/08/19 12:49,"134 calle Diagonal, Manizalez, CA"
242884,Cable de Carga Lightning,1,64900,09/08/19 12:49,"134 calle Diagonal, Manizalez, CA"
242885,Multiolla Oster 0150 Negra PE,1,299900,09/20/19 22:29,"179 calle 12ma, Medellin, AN"
242886,Samsung Galaxy A302,1,649900,09/03/19 07:20,"882 calle 6ta, Cali, VC"
242886,Cable de Carga USB-C P/O,1,46900,09/03/19 07:20,"882 calle 6ta, Cali, VC"
242887,Cable de Carga Lightning,1,64900,09/08/19 17:22,"817 calle 8va, Armenia, QU"
242888,Multiolla Oster 0150 Negra PE,1,299900,09/30/19 18:51,"721 calle Transversal, Cúcuta, NS"
242889,AA Batteries (4-pack),4,13800,09/26/19 10:23,"269 calle Autopista Norte, Bogotá, CU"
242890,AA Batteries (4-pack),1,13800,09/30/19 19:41,"71 calle Museo, Manizalez, CA"
242891,Parlante Google HomeMini,1,159900,09/16/19 18:30,"205 calle Pinar, Bucaramanga, SA"
242892,Audifonos Apple Airpods,1,499900,09/28/19 09:02,"413 calle Rio, Bogotá, CU"
242893,Parlante Google HomeMini,1,159900,09/27/19 21:15,"974 calle Willow, Bucaramanga, SA"
242894,Audifonos Apple Airpods,1,499900,09/26/19 19:04,"451 calle Diagonal, Bucaramanga, SA"
242895,Cable de Carga Lightning,1,64900,09/16/19 13:39,"744 calle 13ra, Armenia, QU"
242896,Cable de Carga Lightning,1,64900,09/02/19 18:14,"453 calle Sucre, Armenia, QU"
242897,Audifonos Apple Airpods,1,499900,09/28/19 21:21,"784 calle Centro, Cúcuta, NS"
242898,AAA Batteries (4-pack),1,12990,09/14/19 19:34,"980 calle 4ta, Barranquilla, AT"
242899,Cable de Carga USB-C P/O,1,46900,09/22/19 22:43,"487 calle Norte, Medellin, AN"
242900,AA Batteries (4-pack),2,13800,09/06/19 10:52,"430 calle Elm, Medellin, AN"
242900,Cable de Carga Lightning,1,64900,09/06/19 10:52,"430 calle Elm, Medellin, AN"
242901,Parlante Google HomeMini,1,159900,09/09/19 11:18,"496 calle Rivera, Cali, VC"
242902,Audifonos Bose SoundSport,1,399900,09/17/19 23:20,"862 calle 8va, Manizalez, CA"
242903,AAA Batteries (4-pack),1,12990,09/11/19 12:21,"55 calle Rivera, Armenia, QU"
242904,Motorola G8 Plus Red,1,729900,09/30/19 23:13,"204 calle Centro, Cali, VC"
242905,Cable de Carga USB-C P/O,1,46900,09/10/19 17:52,"483 calle Sur, Medellin, AN"
242906,Cable de Carga Lightning,1,64900,09/01/19 14:48,"734 calle Sur, Cali, VC"
242907,Cable de Carga Lightning,1,64900,09/03/19 22:37,"74 calle Kennedy, Bucaramanga, SA"
242908,Asus VivoBook X420FA-BV Laptop,1,1950900,09/22/19 22:47,"28 calle Sunset, Medellin, AN"
242909,AAA Batteries (4-pack),1,12990,09/19/19 14:51,"118 calle Pte Aranda, Cali, VC"
242909,Audifonos Apple Airpods,1,499900,09/19/19 14:51,"118 calle Pte Aranda, Cali, VC"
242910,Asus VivoBook X420FA-BV Laptop,1,1950900,09/10/19 19:48,"574 calle Bolivar, Manizalez, CA"
242911,Audifonos Bose SoundSport,1,399900,09/06/19 11:31,"579 calle Jimenez, Cali, VC"
242912,AA Batteries (4-pack),1,13800,09/23/19 22:27,"252 calle Bolivar, Armenia, QU"
242913,Samsung Galaxy A20S,1,489900,09/10/19 08:36,"400 calle Diagonal, Ibagué, TO"
242914,AA Batteries (4-pack),1,13800,09/11/19 17:18,"778 calle Boyacá, Armenia, QU"
242915,Cable de Carga USB-C P/O,1,46900,09/03/19 09:43,"940 calle Sur, Medellin, AN"
242916,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,09/13/19 10:40,"298 calle Sunset, Cúcuta, NS"
242917,Audifonos Apple Airpods,1,499900,09/03/19 19:21,"413 calle Carrera, Ibagué, TO"
242918,Audifonos Apple Airpods,1,499900,09/04/19 20:15,"613 calle Santa, Barranquilla, AT"
242918,Cable de Carga USB-C P/O,1,46900,09/04/19 20:15,"613 calle Santa, Barranquilla, AT"
242919,Audifonos Bose SoundSport,1,399900,09/10/19 16:50,"986 calle Pinar, Barranquilla, AT"
242920,Samsung Galaxy A302,1,649900,09/21/19 13:18,"97 calle Boyacá, Bucaramanga, SA"
242920,Parlante Google HomeMini,1,159900,09/21/19 13:18,"97 calle Boyacá, Bucaramanga, SA"
242921,Horno Microondas 0.8P Samsung AGE,1,309900,09/01/19 16:18,"719 calle Salitre, Armenia, QU"
242922,Horno Microondas 0.8P Samsung AGE,1,309900,09/03/19 23:09,"685 calle 10ma, Medellin, AN"
242923,Audifonos Bose SoundSport,1,399900,09/09/19 15:22,"358 calle Diagonal, Cúcuta, NS"
242924,Parlante Google HomeMini,1,159900,09/21/19 06:42,"571 calle 7ma, Armenia, QU"
242924,Cable de Carga Lightning,1,64900,09/21/19 06:42,"571 calle 7ma, Armenia, QU"
242925,Parlante Google HomeMini,1,159900,09/19/19 08:35,"449 calle Sucre, Medellin, AN"
242926,Parlante Google HomeMini,1,159900,09/15/19 02:32,"383 calle Sunset, Medellin, AN"
242927,AA Batteries (4-pack),1,13800,09/03/19 20:46,"816 calle 12ma, Bogotá, CU"
242928,AAA Batteries (4-pack),2,12990,09/20/19 20:24,"672 calle 9na, Armenia, QU"
242929,Audifonos Bose SoundSport,1,399900,09/12/19 23:34,"267 calle Jefferson, Cúcuta, NS"
242930,Multiolla Oster 0150 Negra PE,1,299900,09/08/19 01:05,"463 calle Boyacá, Manizalez, CA"
242931,AA Batteries (4-pack),1,13800,09/08/19 13:10,"764 calle 8va, Barranquilla, AT"
242932,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,09/18/19 18:35,"172 calle 13ra, Medellin, AN"
242933,AAA Batteries (4-pack),1,12990,09/05/19 20:49,"302 calle Salitre, Medellin, AN"
242934,Cable de Carga USB-C P/O,1,46900,09/19/19 17:36,"881 calle Rivera, Cali, VC"
242935,Freidora Air Fryer Kalley K-MAF25,1,198849,09/26/19 23:21,"135 calle 11ra, Bucaramanga, SA"
242936,Samsung Galaxy A302,1,649900,09/07/19 22:56,"692 calle Rivera, Manizalez, CA"
242937,Cable de Carga USB-C P/O,1,46900,09/09/19 01:48,"192 calle Santa, Armenia, QU"
242938,Audifonos Apple Airpods,1,499900,09/13/19 11:35,"326 calle Cherry, Medellin, AN"
242939,Cable de Carga USB-C P/O,1,46900,09/25/19 19:19,"890 calle 2da, Bucaramanga, SA"
242940,AA Batteries (4-pack),2,13800,09/16/19 15:23,"207 calle Rivera, Bucaramanga, SA"
242941,Horno Microondas 0.8P Samsung AGE,1,309900,09/10/19 13:04,"320 calle Sucre, Armenia, QU"
242942,AA Batteries (4-pack),2,13800,09/08/19 18:21,"959 calle Norte, Medellin, AN"
242943,Audifonos Apple Airpods,1,499900,09/13/19 17:22,"820 calle Adams, Medellin, AN"
242944,AAA Batteries (4-pack),1,12990,09/05/19 14:29,"526 calle 14va, Cúcuta, NS"
242945,AAA Batteries (4-pack),1,12990,09/10/19 12:50,"751 calle Sunset, Manizalez, CA"
242946,Samsung Galaxy A302,1,649900,09/06/19 20:28,"469 calle Adams, Neiva, HU"
242947,AAA Batteries (4-pack),1,12990,09/19/19 12:28,"990 calle Adams, Barranquilla, AT"
242948,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,09/26/19 19:35,"127 calle Norte, Bogotá, CU"
242949,Motorola G8 Plus Red,1,729900,09/03/19 16:27,"84 calle Atalaya, Medellin, AN"
242950,Cable de Carga Lightning,1,64900,09/14/19 16:08,"807 calle Rio, Ibagué, TO"
242951,AAA Batteries (4-pack),1,12990,09/21/19 22:02,"584 calle Transversal, Ibagué, TO"
242952,Parlante Google HomeMini,1,159900,09/14/19 16:52,"606 calle Carrera, Bogotá, CU"
242953,Parlante Google HomeMini,1,159900,09/10/19 13:24,"657 calle 10ma, Barranquilla, AT"
242954,Audifonos Bose SoundSport,1,399900,09/11/19 16:10,"686 calle Sur, Manizalez, CA"
