ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
171422,Freidora Air Fryer Kalley K-MAF25,1,198849,04/16/19 13:27,"493 calle Boyacá, Cúcuta, NS"
171423,Audifonos Bose SoundSport,2,399900,04/24/19 15:29,"738 calle Autopista Norte, Bogotá, CU"
171424,Multiolla Oster 0150 Negra PE,1,299900,04/16/19 13:50,"624 calle Norte, Medellin, AN"
171425,Horno Microondas 0.8P Samsung AGE,1,309900,04/27/19 21:23,"106 calle 5ta, Medellin, AN"
171426,Multiolla Oster 0150 Negra PE,1,299900,04/07/19 18:28,"106 calle Sunset, Cali, VC"
171427,Cable de Carga Lightning,1,64900,04/12/19 12:11,"708 calle 10ma, Ibagué, TO"
171428,Multiolla Oster 0150 Negra PE,1,299900,04/09/19 10:45,"855 calle Madison, Medellin, AN"
171429,Parlante Google HomeMini,1,159900,04/01/19 10:12,"838 calle Jefferson, Barranquilla, AT"
171430,Audifonos Apple Airpods,1,499900,04/17/19 19:55,"839 calle Rivera, Medellin, AN"
171431,Parlante Google HomeMini,1,159900,04/20/19 14:04,"102 calle Americas, Medellin, AN"
171432,Cable de Carga Lightning,1,64900,04/29/19 18:45,"220 calle 9na, Medellin, AN"
171432,AA Batteries (4-pack),2,13800,04/29/19 18:45,"220 calle 9na, Medellin, AN"
171433,LG Secadora Carga Frontal,1,1646900,04/20/19 16:33,"114 calle Sur, Bogotá, CU"
171434,Audifonos Bose SoundSport,1,399900,04/06/19 19:02,"157 calle Johnson, Bogotá, CU"
171435,Parlante Google HomeMini,1,159900,04/17/19 20:53,"502 calle 4ta, Bogotá, CU"
171436,Xiaomi REDMI Note 8,1,719000,04/05/19 21:45,"233 calle Willow, Cúcuta, NS"
171437,AA Batteries (4-pack),1,13800,04/27/19 18:14,"75 calle Adams, Barranquilla, AT"
171438,Parlante Google HomeMini,1,159900,04/06/19 19:09,"785 calle Rivera, Barranquilla, AT"
171439,AA Batteries (4-pack),1,13800,04/27/19 23:03,"247 calle Boyacá, Armenia, QU"
171440,Freidora Air Fryer Kalley K-MAF25,1,198849,04/21/19 21:11,"93 calle Rio, Bogotá, CU"
171441,Freidora Air Fryer Kalley K-MAF25,1,198849,04/06/19 00:30,"542 calle Adams, Neiva, HU"
171442,Parlante Google HomeMini,1,159900,04/28/19 06:56,"91 calle Madison, Bucaramanga, SA"
171443,Samsung Galaxy A302,1,649900,04/21/19 19:20,"58 calle Autopista Norte, Bogotá, CU"
171444,Cable de Carga USB-C P/O,1,46900,04/30/19 16:29,"743 calle Kennedy, Medellin, AN"
171445,Horno Microondas 0.8P Samsung AGE,1,309900,04/27/19 11:46,"299 calle Rio, Ibagué, TO"
171446,Cable de Carga USB-C P/O,1,46900,04/12/19 08:36,"368 calle Rivera, Cúcuta, NS"
171447,Audifonos Bose SoundSport,1,399900,04/13/19 13:34,"614 calle Avenida, Cúcuta, NS"
171448,Audifonos Apple Airpods,1,499900,04/22/19 19:38,"706 calle Johnson, Neiva, HU"
171449,Cable de Carga Lightning,1,64900,04/24/19 18:49,"497 calle Cherry, Cúcuta, NS"
171450,Audifonos Bose SoundSport,1,399900,04/09/19 17:01,"630 calle 4ta, Cúcuta, NS"
171451,Asus VivoBook X420FA-BV Laptop,1,1950900,04/17/19 17:15,"383 calle Autopista Norte, Manizalez, CA"
171452,AAA Batteries (4-pack),1,12990,04/15/19 13:28,"8 calle Santa, Cúcuta, NS"
171453,Audifonos Apple Airpods,1,499900,04/07/19 11:52,"393 calle Cherry, Medellin, AN"
ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
171454,Parlante Google HomeMini,1,159900,04/02/19 23:12,"551 calle 11ra, Cali, VC"
171455,Cable de Carga USB-C P/O,1,46900,04/25/19 14:46,"546 calle Jefferson, Armenia, QU"
171456,Audifonos Apple Airpods,1,499900,04/25/19 21:32,"534 calle 8va, Armenia, QU"
171457,Parlante Google HomeMini,1,159900,04/03/19 09:51,"17 calle Adams, Manizalez, CA"
171458,Motorola G8 Plus Red,1,729900,04/20/19 10:57,"557 calle 4ta, Cúcuta, NS"
171458,Cable de Carga Lightning,1,64900,04/20/19 10:57,"557 calle 4ta, Cúcuta, NS"
171459,Parlante Google HomeMini,1,159900,04/08/19 15:11,"674 calle Centro, Armenia, QU"
171460,Audifonos Apple Airpods,1,499900,04/28/19 20:47,"990 calle Sucre, Medellin, AN"
171461,AA Batteries (4-pack),1,13800,04/09/19 12:26,"526 calle Rio, Manizalez, CA"
171462,Audifonos Apple Airpods,1,499900,04/23/19 13:05,"354 calle Bolivar, Medellin, AN"
171463,Xiaomi REDMI Note 8,1,719000,04/06/19 10:17,"906 calle Carrera, Manizalez, CA"
171464,AAA Batteries (4-pack),1,12990,04/28/19 08:00,"373 calle Autopista Norte, Manizalez, CA"
171465,AAA Batteries (4-pack),1,12990,04/01/19 20:59,"942 calle Centro, Medellin, AN"
171466,Asus VivoBook X420FA-BV Laptop,1,1950900,04/30/19 05:43,"895 calle Cedar, Medellin, AN"
171467,Samsung Galaxy A302,1,649900,04/06/19 15:09,"611 calle 8va, Medellin, AN"
171468,Audifonos Bose SoundSport,1,399900,04/02/19 19:06,"998 calle 14va, Medellin, AN"
171469,Samsung Galaxy A302,1,649900,04/12/19 20:55,"640 calle Pinar, Cali, VC"
171469,Cable de Carga USB-C P/O,3,46900,04/12/19 20:55,"640 calle Pinar, Cali, VC"
171470,AA Batteries (4-pack),2,13800,04/26/19 11:08,"1 calle Chapinero, Bogotá, CU"
171471,Audifonos Bose SoundSport,1,399900,04/09/19 01:46,"929 calle Transversal, Cali, VC"
171472,Audifonos Bose SoundSport,1,399900,04/03/19 19:59,"468 calle Santa, Ibagué, TO"
171473,Audifonos Apple Airpods,1,499900,04/03/19 20:22,"510 calle Cedar, Cúcuta, NS"
171474,Freidora Air Fryer Kalley K-MAF25,1,198849,04/16/19 19:01,"629 calle Avenida, Cúcuta, NS"
171475,Samsung Galaxy A20S,1,489900,04/03/19 15:42,"214 calle Pinar, Barranquilla, AT"
171476,Cable de Carga Lightning,1,64900,04/04/19 07:20,"39 calle 10ma, Manizalez, CA"
171477,AA Batteries (4-pack),2,13800,04/29/19 13:22,"802 calle 2da, Medellin, AN"
171478,Cable de Carga Lightning,1,64900,04/28/19 20:54,"418 calle Santa, Cúcuta, NS"
171479,Cable de Carga Lightning,1,64900,04/30/19 23:36,"376 calle 2da, Barranquilla, AT"
171480,Parlante Google HomeMini,1,159900,04/22/19 21:14,"263 calle 2da, Bucaramanga, SA"
171481,AAA Batteries (4-pack),1,12990,04/22/19 08:19,"258 calle Salitre, Bogotá, CU"
171482,AAA Batteries (4-pack),1,12990,04/24/19 11:44,"470 calle Jefferson, Cali, VC"
171483,Audifonos Apple Airpods,1,499900,04/30/19 16:53,"526 calle Jimenez, Cali, VC"
171484,Cable de Carga USB-C P/O,1,46900,04/23/19 12:21,"999 calle 7ma, Ibagué, TO"
171485,AAA Batteries (4-pack),2,12990,04/17/19 17:21,"266 calle Atalaya, Medellin, AN"
171486,Samsung Galaxy A302,1,649900,04/10/19 11:47,"721 calle Carrera, Bogotá, CU"
171487,Asus VivoBook X420FA-BV Laptop,1,1950900,04/14/19 23:22,"565 calle Jimenez, Medellin, AN"
171488,Audifonos Apple Airpods,1,499900,04/20/19 20:41,"173 calle 14va, Barranquilla, AT"
171489,Audifonos Apple Airpods,1,499900,04/14/19 16:35,"855 calle Jefferson, Medellin, AN"
171490,AAA Batteries (4-pack),1,12990,04/26/19 09:52,"732 calle Willow, Ibagué, TO"
171491,Audifonos Apple Airpods,1,499900,04/17/19 10:26,"496 calle Pinar, Medellin, AN"
171492,Freidora Air Fryer Kalley K-MAF25,1,198849,04/11/19 15:42,"599 calle Rio, Barranquilla, AT"
171493,AAA Batteries (4-pack),1,12990,04/17/19 16:38,"740 calle Willow, Bogotá, CU"
171494,Cable de Carga Lightning,1,64900,04/30/19 18:51,"818 calle Jefferson, Medellin, AN"
171495,Parlante Google HomeMini,1,159900,04/16/19 03:24,"101 calle 6ta, Armenia, QU"
171496,Cable de Carga Lightning,1,64900,04/20/19 16:56,"761 calle 4ta, Cúcuta, NS"
171497,AA Batteries (4-pack),1,13800,04/24/19 22:22,"254 calle Sunset, Bogotá, CU"
171498,Cable de Carga Lightning,1,64900,04/07/19 08:56,"61 calle Avenida, Barranquilla, AT"
171499,Samsung Galaxy A302,1,649900,04/09/19 15:28,"209 calle 13ra, Medellin, AN"
171499,Parlante Google HomeMini,1,159900,04/09/19 15:28,"209 calle 13ra, Medellin, AN"
171500,AAA Batteries (4-pack),1,12990,04/11/19 19:04,"847 calle Portal Sur, Bucaramanga, SA"
171501,Freidora Air Fryer Kalley K-MAF25,1,198849,04/13/19 21:35,"871 calle Diagonal, Medellin, AN"
171502,Multiolla Oster 0150 Negra PE,1,299900,04/29/19 19:53,"120 calle Elm, Bucaramanga, SA"
171503,Multiolla Oster 0150 Negra PE,1,299900,04/24/19 13:23,"670 calle Diagonal, Armenia, QU"
171504,Motorola G8 Plus Red,1,729900,04/04/19 07:26,"409 calle Lincoln, Cúcuta, NS"
171505,AA Batteries (4-pack),2,13800,04/29/19 14:13,"62 calle Cherry, Barranquilla, AT"
171506,Cable de Carga Lightning,1,64900,04/13/19 11:49,"750 calle 13ra, Manizalez, CA"
171507,Audifonos Bose SoundSport,1,399900,04/05/19 11:45,"442 calle Sur, Cali, VC"
171508,Audifonos Apple Airpods,1,499900,04/01/19 14:31,"726 calle Willow, Medellin, AN"
171509,Cable de Carga USB-C P/O,1,46900,04/27/19 17:58,"4 calle Sunset, Medellin, AN"
171510,Cable de Carga Lightning,2,64900,04/24/19 10:04,"708 calle Atalaya, Cúcuta, NS"
171511,Cable de Carga Lightning,1,64900,04/13/19 22:45,"423 calle Salitre, Barranquilla, AT"
171511,Audifonos Bose SoundSport,1,399900,04/13/19 22:45,"423 calle Salitre, Barranquilla, AT"
171512,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,04/17/19 16:10,"426 calle 11ra, Barranquilla, AT"
171513,Audifonos Apple Airpods,1,499900,04/15/19 20:51,"764 calle Americas, Bucaramanga, SA"
171514,AA Batteries (4-pack),2,13800,04/17/19 16:28,"179 calle Rio, Armenia, QU"
171515,AA Batteries (4-pack),2,13800,04/30/19 12:32,"956 calle Johnson, Medellin, AN"
171516,Audifonos Apple Airpods,1,499900,04/02/19 21:34,"859 calle Autopista Norte, Manizalez, CA"
171517,AA Batteries (4-pack),3,13800,04/23/19 21:32,"255 calle Museo, Ibagué, TO"
171518,AAA Batteries (4-pack),1,12990,04/27/19 20:11,"799 calle Norte, Bogotá, CU"
171519,AA Batteries (4-pack),1,13800,04/13/19 15:10,"952 calle Centro, Manizalez, CA"
171520,Asus VivoBook X420FA-BV Laptop,1,1950900,04/09/19 10:57,"680 calle Elm, Armenia, QU"
171521,Parlante Google HomeMini,1,159900,04/16/19 16:27,"686 calle Pinar, Bogotá, CU"
171522,Freidora Air Fryer Kalley K-MAF25,1,198849,04/24/19 20:37,"288 calle Sucre, Medellin, AN"
171523,Audifonos Bose SoundSport,2,399900,04/09/19 15:35,"2 calle 2da, Cúcuta, NS"
171524,AAA Batteries (4-pack),1,12990,04/07/19 05:27,"529 calle Cedar, Bogotá, CU"
171525,Cable de Carga USB-C P/O,1,46900,04/28/19 16:01,"839 calle Centro, Ibagué, TO"
171526,LG Secadora Carga Frontal,1,1646900,04/21/19 19:35,"721 calle Carrera, Bogotá, CU"
171527,AAA Batteries (4-pack),2,12990,04/02/19 10:37,"324 calle Chapinero, Bucaramanga, SA"
171528,Asus VivoBook X420FA-BV Laptop,1,1950900,04/01/19 20:21,"58 calle 6ta, Neiva, HU"
171529,AA Batteries (4-pack),2,13800,04/19/19 22:26,"70 calle Rivera, Cúcuta, NS"
171530,AA Batteries (4-pack),1,13800,04/03/19 15:18,"146 calle Centro, Cali, VC"
171531,Xiaomi REDMI Note 8,1,719000,04/21/19 10:31,"369 calle Transversal, Bogotá, CU"
171532,Cable de Carga USB-C P/O,1,46900,04/23/19 19:29,"854 calle Jefferson, Medellin, AN"
171533,Audifonos Apple Airpods,1,499900,04/02/19 15:35,"149 calle 5ta, Ibagué, TO"
171533,Horno Microondas 0.8P Samsung AGE,1,309900,04/02/19 15:35,"149 calle 5ta, Ibagué, TO"
171534,Audifonos Apple Airpods,1,499900,04/10/19 17:45,"476 calle 4ta, Medellin, AN"
171535,Freidora Air Fryer Kalley K-MAF25,1,198849,04/08/19 15:45,"974 calle Salitre, Medellin, AN"
171536,Parlante Google HomeMini,1,159900,04/06/19 12:15,"199 calle Pinar, Cúcuta, NS"
171537,Cable de Carga USB-C P/O,1,46900,04/10/19 14:12,"931 calle Cherry, Bucaramanga, SA"
171538,Cable de Carga Lightning,1,64900,04/11/19 18:00,"333 calle Sunset, Manizalez, CA"
171539,Audifonos Apple Airpods,1,499900,04/12/19 16:36,"880 calle Santa, Manizalez, CA"
171540,AA Batteries (4-pack),2,13800,04/25/19 11:35,"343 calle Kennedy, Cúcuta, NS"
171541,AA Batteries (4-pack),1,13800,04/05/19 15:00,"736 calle Cedar, Manizalez, CA"
171542,AAA Batteries (4-pack),2,12990,04/28/19 00:08,"517 calle Diagonal, Armenia, QU"
171543,AAA Batteries (4-pack),1,12990,04/27/19 17:26,"110 calle Centro, Bucaramanga, SA"
171544,Freidora Air Fryer Kalley K-MAF25,1,198849,04/06/19 16:02,"955 calle Museo, Medellin, AN"
171545,Parlante Google HomeMini,1,159900,04/18/19 23:19,"355 calle Portal Sur, Cali, VC"
171546,Cable de Carga USB-C P/O,1,46900,04/27/19 18:29,"340 calle Adams, Bogotá, CU"
171547,Audifonos Apple Airpods,1,499900,04/29/19 10:44,"775 calle Jefferson, Ibagué, TO"
171547,Parlante Google HomeMini,1,159900,04/29/19 10:44,"775 calle Jefferson, Ibagué, TO"
171548,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,04/09/19 03:12,"287 calle Willow, Armenia, QU"
171549,Samsung Galaxy A302,1,649900,04/06/19 10:32,"578 calle Rio, Barranquilla, AT"
171550,AA Batteries (4-pack),1,13800,04/16/19 16:35,"705 calle Santa, Manizalez, CA"
171551,Cable de Carga Lightning,1,64900,04/27/19 08:35,"168 calle Bolivar, Cali, VC"
171552,Horno Microondas 0.8P Samsung AGE,1,309900,04/08/19 11:23,"378 calle Centro, Armenia, QU"
171553,Parlante Google HomeMini,1,159900,04/22/19 10:31,"353 calle Atalaya, Medellin, AN"
171554,Cable de Carga Lightning,1,64900,04/14/19 23:22,"429 calle Pte Aranda, Ibagué, TO"
171555,Parlante Google HomeMini,1,159900,04/04/19 21:13,"376 calle Chapinero, Bogotá, CU"
171556,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,04/18/19 11:42,"865 calle Norte, Medellin, AN"
171557,Multiolla Oster 0150 Negra PE,1,299900,04/15/19 22:51,"231 calle Americas, Bogotá, CU"
171558,AA Batteries (4-pack),1,13800,04/06/19 17:01,"751 calle 13ra, Cali, VC"
171559,Parlante Google HomeMini,1,159900,04/27/19 22:27,"622 calle Pte Aranda, Cúcuta, NS"
171560,AA Batteries (4-pack),1,13800,04/14/19 16:18,"998 calle Sunset, Medellin, AN"
171561,AA Batteries (4-pack),5,13800,04/02/19 17:40,"231 calle Pinar, Medellin, AN"
171562,Cable de Carga USB-C P/O,2,46900,04/06/19 12:43,"304 calle Jefferson, Bogotá, CU"
171563,Audifonos Bose SoundSport,1,399900,04/06/19 18:17,"477 calle Adams, Armenia, QU"
171564,Audifonos Apple Airpods,1,499900,04/26/19 18:37,"470 calle Santa, Ibagué, TO"
171565,AA Batteries (4-pack),2,13800,04/08/19 10:27,"898 calle Museo, Cúcuta, NS"
171566,Xiaomi REDMI Note 8,1,719000,04/14/19 14:36,"816 calle Sunset, Cúcuta, NS"
171567,Multiolla Oster 0150 Negra PE,1,299900,04/17/19 14:28,"661 calle Adams, Medellin, AN"
171568,AA Batteries (4-pack),2,13800,04/25/19 11:04,"532 calle Americas, Ibagué, TO"
171569,Freidora Air Fryer Kalley K-MAF25,1,198849,04/12/19 13:14,"709 calle Avenida, Cúcuta, NS"
171570,Audifonos Apple Airpods,1,499900,04/13/19 21:14,"745 calle Jefferson, Medellin, AN"
171571,Audifonos Apple Airpods,1,499900,04/10/19 17:28,"23 calle 8va, Medellin, AN"
171572,AAA Batteries (4-pack),1,12990,04/10/19 15:28,"879 calle Pinar, Medellin, AN"
171573,Samsung Galaxy A20S,1,489900,04/03/19 13:41,"243 calle Bolivar, Cúcuta, NS"
171574,Horno Microondas 0.8P Samsung AGE,1,309900,04/17/19 23:05,"232 calle Rio, Armenia, QU"
171575,Audifonos Apple Airpods,1,499900,04/30/19 18:30,"906 calle Pinar, Manizalez, CA"
171576,Cable de Carga USB-C P/O,1,46900,04/26/19 19:53,"756 calle Santa, Bogotá, CU"
171577,Parlante Google HomeMini,1,159900,04/25/19 12:08,"322 calle 5ta, Medellin, AN"
171578,Cable de Carga USB-C P/O,1,46900,04/16/19 12:28,"150 calle Jimenez, Cali, VC"
171579,Cable de Carga Lightning,1,64900,04/24/19 12:53,"172 calle Boyacá, Armenia, QU"
171580,Motorola G8 Plus Red,1,729900,04/07/19 11:27,"192 calle Americas, Cali, VC"
171580,Cable de Carga Lightning,1,64900,04/07/19 11:27,"192 calle Americas, Cali, VC"
171581,AAA Batteries (4-pack),2,12990,04/29/19 01:50,"367 calle Norte, Manizalez, CA"
171582,Audifonos Bose SoundSport,1,399900,04/20/19 18:31,"735 calle Centro, Manizalez, CA"
171583,Motorola G8 Plus Red,1,729900,04/27/19 23:53,"12 calle 9na, Cúcuta, NS"
171584,Multiolla Oster 0150 Negra PE,1,299900,04/06/19 14:41,"424 calle Sunset, Armenia, QU"
171585,Samsung Galaxy A302,1,649900,04/19/19 00:01,"168 calle 6ta, Barranquilla, AT"
171586,Cable de Carga USB-C P/O,1,46900,04/09/19 12:14,"963 calle Rio, Barranquilla, AT"
171587,Audifonos Bose SoundSport,1,399900,04/07/19 20:12,"218 calle 8va, Bogotá, CU"
171588,AA Batteries (4-pack),1,13800,04/19/19 17:46,"852 calle 12ma, Medellin, AN"
171589,Cable de Carga USB-C P/O,1,46900,04/02/19 06:31,"531 calle Madison, Bogotá, CU"
171589,Cable de Carga USB-C P/O,1,46900,04/02/19 06:31,"531 calle Madison, Bogotá, CU"
171590,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,05/01/19 00:19,"534 calle Pte Aranda, Armenia, QU"
171591,Samsung Galaxy A302,1,649900,04/18/19 14:53,"505 calle Bolivar, Cúcuta, NS"
171592,Parlante Google HomeMini,1,159900,04/13/19 20:17,"908 calle 12ma, Ibagué, TO"
171593,AAA Batteries (4-pack),1,12990,04/11/19 09:44,"743 calle 6ta, Bucaramanga, SA"
171594,Audifonos Bose SoundSport,1,399900,04/30/19 13:32,"379 calle Adams, Armenia, QU"
171595,AA Batteries (4-pack),3,13800,04/20/19 09:16,"546 calle 6ta, Bucaramanga, SA"
171596,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,04/24/19 17:29,"664 calle Pte Aranda, Cali, VC"
171597,Motorola G8 Plus Red,1,729900,04/27/19 17:39,"198 calle Americas, Manizalez, CA"
