ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
260968,Samsung Galaxy A302,1,649900,11/12/19 00:02,"552 calle 1era, Bogotá, CU"
260969,AAA Batteries (4-pack),2,12990,11/16/19 19:32,"354 calle Lincoln, Bogotá, CU"
260970,Cable de Carga USB-C P/O,1,46900,11/18/19 12:02,"876 calle 9na, Cali, VC"
260971,Motorola G8 Plus Red,1,729900,11/02/19 21:09,"287 calle 5ta, Bucaramanga, SA"
260972,Cable de Carga USB-C P/O,1,46900,11/08/19 14:12,"529 calle Portal Sur, Cúcuta, NS"
260973,AAA Batteries (4-pack),1,12990,11/08/19 12:29,"300 calle 10ma, Cali, VC"
260974,AAA Batteries (4-pack),2,12990,11/19/19 02:11,"276 calle Lincoln, Ibagué, TO"
260975,Samsung Galaxy A302,1,649900,11/10/19 16:55,"214 calle Pte Aranda, Cúcuta, NS"
260976,AAA Batteries (4-pack),1,12990,11/16/19 21:27,"767 calle Cedar, Cali, VC"
260977,Motorola G8 Plus Red,1,729900,11/14/19 16:45,"847 calle Jefferson, Medellin, AN"
260977,Cable de Carga Lightning,1,64900,11/14/19 16:45,"847 calle Jefferson, Medellin, AN"
260978,Audifonos Apple Airpods,1,499900,11/05/19 18:46,"805 calle Portal Sur, Medellin, AN"
260979,Asus VivoBook X420FA-BV Laptop,1,1950900,11/30/19 14:52,"102 calle 2da, Bogotá, CU"
260980,Cable de Carga Lightning,1,64900,11/11/19 18:59,"903 calle Cedar, Bucaramanga, SA"
260981,AA Batteries (4-pack),2,13800,11/15/19 12:57,"456 calle Kennedy, Bucaramanga, SA"
260982,Cable de Carga USB-C P/O,1,46900,11/23/19 16:34,"70 calle Chapinero, Medellin, AN"
260983,Audifonos Apple Airpods,1,499900,11/16/19 21:11,"383 calle 6ta, Armenia, QU"
260984,Samsung Galaxy A302,1,649900,11/28/19 21:09,"937 calle Rivera, Manizalez, CA"
260984,Cable de Carga USB-C P/O,1,46900,11/28/19 21:09,"937 calle Rivera, Manizalez, CA"
260985,Cable de Carga USB-C P/O,1,46900,11/01/19 20:49,"626 calle Autopista Norte, Ibagué, TO"
260986,Cable de Carga USB-C P/O,1,46900,11/12/19 18:54,"812 calle Sunset, Medellin, AN"
260986,Audifonos Apple Airpods,1,499900,11/12/19 18:54,"812 calle Sunset, Medellin, AN"
260987,AA Batteries (4-pack),1,13800,11/03/19 17:37,"16 calle 10ma, Cúcuta, NS"
260988,Cable de Carga USB-C P/O,1,46900,11/12/19 14:19,"734 calle Centro, Bogotá, CU"
260989,Cable de Carga USB-C P/O,1,46900,11/22/19 13:22,"622 calle Atalaya, Bucaramanga, SA"
260990,Audifonos Bose SoundSport,1,399900,11/14/19 23:38,"700 calle Rivera, Barranquilla, AT"
260991,Parlante Google HomeMini,1,159900,11/26/19 11:26,"730 calle 9na, Armenia, QU"
260992,AAA Batteries (4-pack),1,12990,11/15/19 18:51,"905 calle Americas, Armenia, QU"
260993,Freidora Saludable B&D 3.5 Litros,1,229900,11/30/19 09:32,"977 calle Autopista Norte, Neiva, HU"
260994,Freidora Air Fryer Kalley K-MAF25,1,198849,11/13/19 11:27,"497 calle Elm, Medellin, AN"
260995,Freidora Air Fryer Kalley K-MAF25,1,198849,11/08/19 17:56,"84 calle Bolivar, Armenia, QU"
260996,Freidora Saludable B&D 3.5 Litros,1,229900,11/11/19 12:05,"582 calle 7ma, Cúcuta, NS"
260997,Freidora Air Fryer Kalley K-MAF25,1,198849,11/07/19 22:02,"121 calle Carrera, Bogotá, CU"
260998,AAA Batteries (4-pack),2,12990,11/15/19 18:00,"657 calle Museo, Ibagué, TO"
260998,Audifonos Bose SoundSport,1,399900,11/15/19 18:00,"657 calle Museo, Ibagué, TO"
260999,AA Batteries (4-pack),1,13800,11/23/19 12:43,"664 calle Chapinero, Medellin, AN"
261000,Audifonos Bose SoundSport,1,399900,11/01/19 12:52,"223 calle 9na, Medellin, AN"
261001,Parlante Google HomeMini,1,159900,11/09/19 16:44,"44 calle 8va, Cali, VC"
261002,Cable de Carga Lightning,1,64900,11/09/19 21:41,"509 calle 13ra, Ibagué, TO"
261003,Audifonos Apple Airpods,1,499900,11/05/19 16:28,"90 calle 7ma, Bucaramanga, SA"
261004,AA Batteries (4-pack),1,13800,11/11/19 07:52,"506 calle 9na, Medellin, AN"
261005,Parlante Google HomeMini,1,159900,11/02/19 09:49,"936 calle 10ma, Medellin, AN"
261006,Audifonos Apple Airpods,1,499900,11/21/19 20:38,"791 calle Diagonal, Medellin, AN"
261007,Freidora Saludable B&D 3.5 Litros,1,229900,11/30/19 09:06,"360 calle Kennedy, Manizalez, CA"
261008,Audifonos Apple Airpods,1,499900,11/27/19 15:42,"955 calle Americas, Medellin, AN"
261009,AA Batteries (4-pack),1,13800,11/15/19 13:25,"840 calle Sunset, Bogotá, CU"
261010,Cable de Carga USB-C P/O,1,46900,11/27/19 12:25,"28 calle Cedar, Armenia, QU"
261011,Motorola G8 Plus Red,1,729900,11/19/19 22:25,"685 calle 13ra, Cali, VC"
261012,Freidora Saludable B&D 3.5 Litros,1,229900,11/25/19 14:59,"354 calle 8va, Ibagué, TO"
261013,AA Batteries (4-pack),1,13800,11/18/19 08:09,"368 calle 2da, Armenia, QU"
261014,Cable de Carga Lightning,1,64900,11/25/19 17:19,"135 calle Willow, Barranquilla, AT"
261015,Audifonos Bose SoundSport,1,399900,11/10/19 18:54,"103 calle Johnson, Medellin, AN"
261016,Audifonos Bose SoundSport,1,399900,11/07/19 10:13,"935 calle 8va, Armenia, QU"
261017,Parlante Google HomeMini,1,159900,11/15/19 15:35,"690 calle 6ta, Armenia, QU"
261018,Audifonos Bose SoundSport,1,399900,11/12/19 11:13,"629 calle Autopista Norte, Bucaramanga, SA"
261019,Multiolla Oster 0150 Negra PE,1,299900,11/13/19 23:23,"55 calle 1era, Bogotá, CU"
261020,AA Batteries (4-pack),1,13800,11/23/19 09:54,"856 calle Avenida, Medellin, AN"
261021,Cable de Carga USB-C P/O,1,46900,11/30/19 17:56,"642 calle Jimenez, Cali, VC"
261022,Audifonos Apple Airpods,1,499900,11/28/19 21:48,"835 calle Bolivar, Medellin, AN"
261023,AAA Batteries (4-pack),1,12990,11/24/19 20:49,"481 calle 9na, Bogotá, CU"
261024,Cable de Carga Lightning,1,64900,11/08/19 16:24,"98 calle Atalaya, Bucaramanga, SA"
ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
261025,Cable de Carga Lightning,1,64900,11/05/19 09:39,"387 calle Adams, Armenia, QU"
261026,Cable de Carga USB-C P/O,1,46900,11/27/19 12:53,"726 calle Transversal, Cúcuta, NS"
261027,Xiaomi REDMI Note 8,1,719000,11/17/19 22:00,"915 calle 6ta, Barranquilla, AT"
261028,Freidora Air Fryer Kalley K-MAF25,1,198849,11/03/19 21:17,"260 calle 12ma, Medellin, AN"
261029,AA Batteries (4-pack),1,13800,11/19/19 10:14,"282 calle Sur, Bogotá, CU"
261030,Cable de Carga Lightning,1,64900,11/29/19 22:08,"916 calle Salitre, Cúcuta, NS"
261031,Parlante Google HomeMini,1,159900,11/11/19 15:17,"262 calle Rivera, Cúcuta, NS"
261032,Parlante Google HomeMini,1,159900,11/21/19 21:25,"670 calle 6ta, Cúcuta, NS"
261033,Multiolla Oster 0150 Negra PE,1,299900,11/19/19 14:41,"803 calle 12ma, Medellin, AN"
261034,LG Lavadora 19Kg Inv WT19,1,1646900,11/01/19 18:03,"516 calle Pinar, Medellin, AN"
261035,Audifonos Bose SoundSport,1,399900,11/28/19 17:15,"417 calle Norte, Bogotá, CU"
261036,Parlante Google HomeMini,1,159900,11/18/19 21:46,"922 calle 11ra, Cali, VC"
261037,Cable de Carga Lightning,1,64900,11/26/19 12:09,"713 calle Autopista Norte, Armenia, QU"
261038,Cable de Carga USB-C P/O,1,46900,11/26/19 12:13,"491 calle Avenida, Bogotá, CU"
261039,Freidora Air Fryer Kalley K-MAF25,1,198849,11/03/19 11:20,"938 calle Avenida, Medellin, AN"
261040,Cable de Carga Lightning,2,64900,11/10/19 11:06,"271 calle Autopista Norte, Medellin, AN"
261041,AA Batteries (4-pack),4,13800,11/30/19 23:54,"256 calle Cedar, Manizalez, CA"
261042,AA Batteries (4-pack),2,13800,11/27/19 20:38,"303 calle 4ta, Armenia, QU"
261043,Samsung Galaxy A20S,1,489900,11/24/19 09:11,"750 calle Sunset, Bogotá, CU"
261044,Xiaomi REDMI Note 8,1,719000,11/19/19 23:30,"769 calle Autopista Norte, Cúcuta, NS"
261045,Parlante Google HomeMini,1,159900,11/20/19 19:52,"70 calle Rivera, Armenia, QU"
261046,Cable de Carga Lightning,1,64900,11/29/19 08:19,"210 calle 14va, Cúcuta, NS"
261047,Horno Microondas 0.8P Samsung AGE,1,309900,11/02/19 16:18,"321 calle Museo, Medellin, AN"
261048,Samsung Galaxy A302,1,649900,11/05/19 19:28,"435 calle Museo, Medellin, AN"
261048,Cable de Carga USB-C P/O,1,46900,11/05/19 19:28,"435 calle Museo, Medellin, AN"
261049,Multiolla Oster 0150 Negra PE,1,299900,11/23/19 22:49,"78 calle Willow, Medellin, AN"
261050,Freidora Air Fryer Kalley K-MAF25,2,198849,11/14/19 10:27,"197 calle 10ma, Medellin, AN"
261051,Samsung Galaxy A302,1,649900,11/01/19 15:54,"227 calle Lincoln, Cúcuta, NS"
261052,Motorola G8 Plus Red,1,729900,11/24/19 19:49,"258 calle Santa, Armenia, QU"
261053,Cable de Carga USB-C P/O,1,46900,11/23/19 18:20,"252 calle 2da, Bogotá, CU"
261054,AAA Batteries (4-pack),2,12990,11/23/19 07:36,"481 calle Transversal, Medellin, AN"
261055,Cable de Carga Lightning,1,64900,11/21/19 22:16,"495 calle Rivera, Ibagué, TO"
261056,AA Batteries (4-pack),4,13800,11/05/19 20:13,"705 calle 12ma, Armenia, QU"
261057,Audifonos Apple Airpods,1,499900,11/14/19 17:55,"506 calle Cherry, Medellin, AN"
261058,Freidora Air Fryer Kalley K-MAF25,2,198849,11/16/19 07:16,"863 calle 9na, Medellin, AN"
261059,Audifonos Apple Airpods,1,499900,11/18/19 23:32,"407 calle Bolivar, Cúcuta, NS"
261060,Parlante Google HomeMini,1,159900,11/10/19 14:24,"170 calle Sucre, Barranquilla, AT"
261061,Cable de Carga Lightning,1,64900,11/22/19 19:43,"29 calle Santa, Bucaramanga, SA"
261062,Cable de Carga USB-C P/O,1,46900,11/10/19 11:43,"680 calle Museo, Cúcuta, NS"
261063,Cable de Carga USB-C P/O,1,46900,11/26/19 00:08,"136 calle Sunset, Cali, VC"
261064,Audifonos Bose SoundSport,1,399900,11/09/19 22:07,"477 calle 1era, Cúcuta, NS"
261065,Parlante Google HomeMini,1,159900,11/25/19 17:37,"958 calle 12ma, Armenia, QU"
261066,Cable de Carga USB-C P/O,1,46900,11/10/19 11:21,"898 calle Autopista Norte, Armenia, QU"
261067,Cable de Carga Lightning,2,64900,11/06/19 10:35,"329 calle 9na, Medellin, AN"
261068,AA Batteries (4-pack),1,13800,11/13/19 14:08,"170 calle Portal Sur, Cúcuta, NS"
261069,Cable de Carga USB-C P/O,1,46900,11/30/19 20:58,"935 calle Cedar, Armenia, QU"
261070,Cable de Carga Lightning,1,64900,11/26/19 12:47,"367 calle Rio, Medellin, AN"
261071,Cable de Carga USB-C P/O,1,46900,11/09/19 20:32,"737 calle 2da, Cúcuta, NS"
261072,Audifonos Apple Airpods,1,499900,11/02/19 22:48,"772 calle Jimenez, Medellin, AN"
261073,AAA Batteries (4-pack),1,12990,11/07/19 21:45,"492 calle Sucre, Barranquilla, AT"
261074,Audifonos Apple Airpods,1,499900,11/26/19 10:11,"85 calle Chapinero, Cúcuta, NS"
261075,Audifonos Apple Airpods,1,499900,11/25/19 16:03,"937 calle Rivera, Armenia, QU"
261076,Xiaomi REDMI Note 8,1,719000,11/09/19 18:46,"813 calle 5ta, Neiva, HU"
261077,Cable de Carga Lightning,1,64900,11/05/19 15:11,"51 calle Jefferson, Cali, VC"
261078,Horno Microondas 0.8P Samsung AGE,1,309900,11/18/19 22:00,"672 calle 8va, Ibagué, TO"
261079,LG Secadora Carga Frontal,1,1646900,11/25/19 20:39,"322 calle Jimenez, Barranquilla, AT"
261080,AA Batteries (4-pack),1,13800,11/24/19 13:40,"715 calle Cherry, Armenia, QU"
261081,Cable de Carga USB-C P/O,1,46900,11/02/19 23:31,"320 calle Atalaya, Medellin, AN"
261082,AAA Batteries (4-pack),1,12990,11/13/19 16:39,"214 calle Sur, Armenia, QU"
261083,AAA Batteries (4-pack),2,12990,11/15/19 11:49,"205 calle Pinar, Medellin, AN"
261084,Cable de Carga Lightning,1,64900,11/21/19 13:55,"608 calle Sur, Manizalez, CA"
261085,Cable de Carga Lightning,1,64900,11/13/19 16:10,"198 calle Pinar, Cúcuta, NS"
261086,Samsung Galaxy A20S,1,489900,11/02/19 11:00,"600 calle 10ma, Cali, VC"
261087,Parlante Google HomeMini,1,159900,11/01/19 12:14,"930 calle Jefferson, Armenia, QU"
261088,AAA Batteries (4-pack),6,12990,11/27/19 14:30,"22 calle Atalaya, Cali, VC"
261089,Audifonos Apple Airpods,1,499900,11/16/19 00:19,"904 calle 12ma, Medellin, AN"
261090,Cable de Carga Lightning,1,64900,11/21/19 16:09,"30 calle 10ma, Medellin, AN"
261091,Freidora Saludable B&D 3.5 Litros,1,229900,11/15/19 18:14,"570 calle Jefferson, Cúcuta, NS"
261092,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,11/18/19 16:30,"830 calle Transversal, Armenia, QU"
261093,Cable de Carga Lightning,1,64900,11/01/19 15:18,"835 calle Chapinero, Ibagué, TO"
261094,AAA Batteries (4-pack),1,12990,11/20/19 17:11,"923 calle 12ma, Cúcuta, NS"
261095,AAA Batteries (4-pack),2,12990,11/16/19 19:47,"515 calle Sur, Ibagué, TO"
261096,AA Batteries (4-pack),3,13800,11/11/19 21:10,"886 calle Norte, Bogotá, CU"
261097,AA Batteries (4-pack),2,13800,11/11/19 22:33,"289 calle Willow, Ibagué, TO"
261098,Audifonos Apple Airpods,1,499900,11/10/19 10:09,"640 calle 6ta, Bogotá, CU"
261099,Cable de Carga USB-C P/O,1,46900,11/27/19 12:30,"53 calle Avenida, Armenia, QU"
261100,Horno Microondas 0.8P Samsung AGE,1,309900,11/08/19 20:16,"4 calle Bolivar, Bogotá, CU"
261101,Cable de Carga USB-C P/O,1,46900,11/14/19 23:12,"65 calle Museo, Medellin, AN"
261102,Parlante Google HomeMini,1,159900,11/21/19 09:25,"900 calle Sucre, Bucaramanga, SA"
261103,Cable de Carga USB-C P/O,1,46900,11/11/19 12:00,"314 calle 13ra, Ibagué, TO"
261104,AAA Batteries (4-pack),1,12990,11/02/19 09:29,"928 calle Norte, Cúcuta, NS"
261105,Audifonos Bose SoundSport,1,399900,11/06/19 15:44,"829 calle Jimenez, Bucaramanga, SA"
261106,Freidora Air Fryer Kalley K-MAF25,1,198849,11/12/19 12:28,"807 calle 14va, Cúcuta, NS"
261107,Motorola G8 Plus Red,1,729900,11/23/19 12:38,"768 calle Autopista Norte, Armenia, QU"
261108,Freidora Saludable B&D 3.5 Litros,1,229900,11/29/19 06:18,"159 calle 1era, Ibagué, TO"
261109,Horno Microondas 0.8P Samsung AGE,1,309900,11/27/19 21:14,"111 calle Bolivar, Cali, VC"
261110,Parlante Google HomeMini,1,159900,11/01/19 18:58,"905 calle 7ma, Cúcuta, NS"
261111,Cable de Carga Lightning,2,64900,11/26/19 17:51,"637 calle Sunset, Armenia, QU"
261112,AAA Batteries (4-pack),1,12990,11/18/19 15:25,"27 calle 1era, Bucaramanga, SA"
261113,AA Batteries (4-pack),2,13800,11/07/19 22:31,"474 calle Salitre, Medellin, AN"
261114,AA Batteries (4-pack),1,13800,11/11/19 16:16,"379 calle 11ra, Manizalez, CA"
261115,Audifonos Bose SoundSport,1,399900,11/24/19 21:07,"251 calle 6ta, Cúcuta, NS"
261116,Audifonos Apple Airpods,1,499900,11/17/19 22:55,"757 calle 8va, Manizalez, CA"
261117,Cable de Carga USB-C P/O,1,46900,11/17/19 23:58,"195 calle Carrera, Cali, VC"
261118,Multiolla Oster 0150 Negra PE,1,299900,11/08/19 15:15,"989 calle 12ma, Cúcuta, NS"
261119,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,11/02/19 22:21,"591 calle 1era, Manizalez, CA"
261120,Cable de Carga Lightning,1,64900,11/18/19 07:06,"937 calle 7ma, Cali, VC"
261121,Cable de Carga Lightning,1,64900,11/13/19 19:58,"599 calle 7ma, Cúcuta, NS"
261122,AA Batteries (4-pack),1,13800,11/19/19 17:38,"479 calle Autopista Norte, Barranquilla, AT"
261123,Parlante Google HomeMini,1,159900,11/07/19 12:47,"776 calle 9na, Medellin, AN"
261124,Samsung Galaxy A302,1,649900,11/01/19 15:01,"707 calle Elm, Medellin, AN"
261125,Cable de Carga Lightning,1,64900,11/06/19 16:35,"494 calle Santa, Armenia, QU"
261126,Cable de Carga USB-C P/O,1,46900,11/15/19 09:07,"134 calle Lincoln, Ibagué, TO"
261127,Cable de Carga Lightning,2,64900,11/24/19 15:26,"123 calle Chapinero, Medellin, AN"
261128,Cable de Carga Lightning,2,64900,11/23/19 10:43,"986 calle Pte Aranda, Cali, VC"
261129,Xiaomi REDMI Note 8,1,719000,11/08/19 01:07,"467 calle Avenida, Medellin, AN"
261130,Freidora Air Fryer Kalley K-MAF25,1,198849,11/11/19 02:21,"34 calle Portal Sur, Armenia, QU"
261131,AA Batteries (4-pack),1,13800,11/14/19 18:53,"551 calle Adams, Armenia, QU"
261132,Cable de Carga Lightning,1,64900,11/30/19 03:06,"199 calle 1era, Manizalez, CA"
261133,Parlante Google HomeMini,1,159900,11/02/19 19:18,"960 calle Rivera, Medellin, AN"
261134,Parlante Google HomeMini,1,159900,11/02/19 12:00,"827 calle Pte Aranda, Cúcuta, NS"
261135,Horno Microondas 0.8P Samsung AGE,1,309900,11/23/19 16:40,"304 calle 2da, Cali, VC"
261136,Cable de Carga USB-C P/O,1,46900,11/01/19 14:38,"741 calle Salitre, Ibagué, TO"
261137,AAA Batteries (4-pack),2,12990,11/03/19 21:02,"575 calle 10ma, Medellin, AN"
261138,Cable de Carga Lightning,1,64900,11/01/19 18:51,"219 calle Portal Sur, Armenia, QU"
261139,Freidora Air Fryer Kalley K-MAF25,1,198849,11/07/19 18:50,"725 calle Boyacá, Cúcuta, NS"
261140,Parlante Google HomeMini,1,159900,11/30/19 19:15,"586 calle 8va, Bucaramanga, SA"
261141,Parlante Google HomeMini,1,159900,11/12/19 19:44,"529 calle Portal Sur, Medellin, AN"
261142,Audifonos Bose SoundSport,1,399900,11/24/19 09:44,"756 calle Jimenez, Cali, VC"
261143,Parlante Google HomeMini,1,159900,11/15/19 13:31,"835 calle 14va, Ibagué, TO"
261144,AAA Batteries (4-pack),1,12990,11/19/19 20:58,"295 calle Sunset, Armenia, QU"
261145,AAA Batteries (4-pack),1,12990,11/30/19 13:06,"399 calle Santa, Medellin, AN"
261146,Cable de Carga USB-C P/O,1,46900,11/04/19 18:41,"288 calle Chapinero, Medellin, AN"
261147,AAA Batteries (4-pack),2,12990,11/21/19 17:35,"755 calle 11ra, Armenia, QU"
261148,Xiaomi REDMI Note 8,1,719000,11/03/19 21:04,"86 calle Sunset, Armenia, QU"
261149,AA Batteries (4-pack),2,13800,11/06/19 13:41,"387 calle Elm, Armenia, QU"
261150,Asus VivoBook X420FA-BV Laptop,1,1950900,11/11/19 20:22,"137 calle 8va, Manizalez, CA"
261150,AAA Batteries (4-pack),1,12990,11/11/19 20:22,"137 calle 8va, Manizalez, CA"
261151,Cable de Carga Lightning,1,64900,11/07/19 11:31,"656 calle Autopista Norte, Armenia, QU"
261152,LG Secadora Carga Frontal,1,1646900,11/14/19 19:12,"275 calle Rio, Armenia, QU"
261153,Motorola G8 Plus Red,1,729900,11/17/19 08:47,"391 calle Chapinero, Cúcuta, NS"
261154,Motorola G8 Plus Red,1,729900,11/05/19 10:18,"490 calle Diagonal, Armenia, QU"
261154,Cable de Carga Lightning,1,64900,11/05/19 10:18,"490 calle Diagonal, Armenia, QU"
261154,Audifonos Apple Airpods,1,499900,11/05/19 10:18,"490 calle Diagonal, Armenia, QU"
261155,Cable de Carga Lightning,1,64900,11/17/19 18:56,"478 calle Boyacá, Cúcuta, NS"
261156,Cable de Carga USB-C P/O,1,46900,11/19/19 06:42,"22 calle Jimenez, Ibagué, TO"
261157,Horno Microondas 0.8P Samsung AGE,1,309900,11/24/19 14:09,"938 calle Boyacá, Cali, VC"
261158,Cable de Carga USB-C P/O,1,46900,11/11/19 22:22,"156 calle Sunset, Ibagué, TO"
261159,Parlante Google HomeMini,1,159900,11/13/19 17:34,"658 calle Rivera, Armenia, QU"
261160,AAA Batteries (4-pack),1,12990,11/14/19 10:39,"153 calle Autopista Norte, Cúcuta, NS"
261161,Cable de Carga USB-C P/O,1,46900,11/20/19 14:05,"633 calle Rio, Medellin, AN"
261162,Parlante Google HomeMini,2,159900,11/08/19 22:36,"688 calle Santa, Medellin, AN"
261163,AAA Batteries (4-pack),3,12990,11/09/19 09:50,"170 calle 10ma, Medellin, AN"
261164,Samsung Galaxy A302,1,649900,11/09/19 19:53,"981 calle Santa, Cúcuta, NS"
261165,Parlante Google HomeMini,1,159900,11/27/19 04:47,"64 calle Pinar, Ibagué, TO"
261166,Samsung Galaxy A302,1,649900,11/05/19 14:42,"61 calle Willow, Medellin, AN"
261167,Parlante Google HomeMini,1,159900,11/29/19 12:22,"725 calle Atalaya, Cali, VC"
261168,Cable de Carga USB-C P/O,1,46900,11/30/19 10:10,"5 calle Centro, Cali, VC"
261169,Freidora Air Fryer Kalley K-MAF25,1,198849,11/28/19 11:15,"56 calle Carrera, Bucaramanga, SA"
261170,Xiaomi REDMI Note 8,1,719000,11/23/19 17:25,"583 calle Diagonal, Medellin, AN"
261171,AA Batteries (4-pack),1,13800,11/27/19 08:44,"359 calle Museo, Cali, VC"
261172,Samsung Galaxy A20S,1,489900,11/28/19 02:50,"547 calle Museo, Armenia, QU"
261173,AAA Batteries (4-pack),1,12990,11/09/19 21:24,"437 calle Americas, Manizalez, CA"
261174,AA Batteries (4-pack),1,13800,11/09/19 04:06,"99 calle Madison, Ibagué, TO"
261175,Motorola G8 Plus Red,1,729900,11/15/19 20:26,"850 calle Bolivar, Medellin, AN"
261176,Cable de Carga USB-C P/O,1,46900,11/08/19 10:59,"501 calle 9na, Cali, VC"
261177,Freidora Air Fryer Kalley K-MAF25,1,198849,11/02/19 09:00,"522 calle Chapinero, Medellin, AN"
261178,Audifonos Apple Airpods,1,499900,11/08/19 01:04,"219 calle Sucre, Medellin, AN"
261179,Asus VivoBook X420FA-BV Laptop,1,1950900,11/18/19 15:41,"63 calle 7ma, Ibagué, TO"
261180,Asus VivoBook X420FA-BV Laptop,1,1950900,11/30/19 19:39,"446 calle Jimenez, Bucaramanga, SA"
261181,Parlante Google HomeMini,1,159900,11/01/19 23:12,"373 calle Elm, Bogotá, CU"
261182,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,11/01/19 09:09,"452 calle Madison, Cúcuta, NS"
261183,AAA Batteries (4-pack),1,12990,11/11/19 17:08,"975 calle Sur, Armenia, QU"
261184,Cable de Carga USB-C P/O,1,46900,11/29/19 20:58,"886 calle Transversal, Cúcuta, NS"
261185,Cable de Carga Lightning,1,64900,11/30/19 15:45,"208 calle Jefferson, Armenia, QU"
261186,Cable de Carga Lightning,1,64900,11/18/19 22:19,"161 calle Pte Aranda, Cúcuta, NS"
261187,Audifonos Bose SoundSport,1,399900,11/07/19 12:36,"755 calle 8va, Armenia, QU"
261188,Freidora Saludable B&D 3.5 Litros,1,229900,11/09/19 14:31,"33 calle Pte Aranda, Bogotá, CU"
261189,Parlante Google HomeMini,1,159900,11/02/19 08:57,"637 calle 10ma, Armenia, QU"
261190,AA Batteries (4-pack),1,13800,11/02/19 07:55,"586 calle Jefferson, Medellin, AN"
261191,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,11/15/19 18:41,"514 calle Avenida, Medellin, AN"
261192,Cable de Carga Lightning,1,64900,11/17/19 05:56,"226 calle Pte Aranda, Armenia, QU"
261193,Cable de Carga USB-C P/O,1,46900,11/22/19 13:54,"985 calle Johnson, Armenia, QU"
261194,AAA Batteries (4-pack),1,12990,11/30/19 23:36,"151 calle Sucre, Medellin, AN"
261195,Freidora Air Fryer Kalley K-MAF25,1,198849,11/05/19 18:48,"24 calle 13ra, Bucaramanga, SA"
261196,AA Batteries (4-pack),1,13800,11/24/19 17:18,"807 calle Chapinero, Manizalez, CA"
261197,AA Batteries (4-pack),1,13800,11/12/19 11:18,"363 calle 10ma, Cúcuta, NS"
261198,Parlante Google HomeMini,1,159900,11/18/19 16:52,"918 calle Cedar, Medellin, AN"
261199,Xiaomi REDMI Note 8,1,719000,11/05/19 19:04,"994 calle Chapinero, Barranquilla, AT"
261200,AA Batteries (4-pack),1,13800,11/16/19 10:40,"387 calle Rio, Medellin, AN"
261201,Multiolla Oster 0150 Negra PE,1,299900,11/06/19 20:55,"648 calle Cherry, Armenia, QU"
