ID Orden,Producto , Cantidad Ordenada,Precio Unitario ,Fecha,Dirección de Compra
276397,Cable de Carga USB-C P/O,3,46900,12/17/19 21:08,"633 calle Santa, Medellin, AN"
276398,AA Batteries (4-pack),1,13800,12/16/19 20:17,"396 calle Cherry, Medellin, AN"
276399,AA Batteries (4-pack),1,13800,12/09/19 17:04,"421 calle Kennedy, Medellin, AN"
276400,Cable de Carga USB-C P/O,1,46900,12/21/19 08:26,"850 calle Cedar, Medellin, AN"
276401,Freidora Air Fryer Kalley K-MAF25,1,198849,12/02/19 14:09,"790 calle Boyacá, Armenia, QU"
276402,Motorola G8 Plus Red,1,729900,12/24/19 10:59,"455 calle Boyacá, Cúcuta, NS"
276403,Cable de Carga USB-C P/O,1,46900,12/13/19 09:50,"326 calle Autopista Norte, Armenia, QU"
276404,Parlante Google HomeMini,1,159900,12/16/19 12:55,"107 calle Kennedy, Manizalez, CA"
276405,AAA Batteries (4-pack),1,12990,12/05/19 17:56,"878 calle Rio, Armenia, QU"
276406,AA Batteries (4-pack),1,13800,12/27/19 20:06,"54 calle 11ra, Medellin, AN"
276407,AA Batteries (4-pack),2,13800,12/09/19 15:18,"27 calle 7ma, Cúcuta, NS"
276408,AA Batteries (4-pack),1,13800,12/14/19 06:12,"524 calle 2da, Medellin, AN"
276409,Freidora Air Fryer Kalley K-MAF25,1,198849,12/01/19 17:40,"62 calle Centro, Armenia, QU"
276410,Xiaomi REDMI Note 8,1,719000,12/07/19 19:59,"1 calle Jefferson, Manizalez, CA"
276411,Motorola G8 Plus Red,1,729900,12/20/19 08:56,"913 calle Cherry, Armenia, QU"
276411,Cable de Carga Lightning,1,64900,12/20/19 08:56,"913 calle Cherry, Armenia, QU"
276412,Multiolla Oster 0150 Negra PE,1,299900,12/29/19 15:06,"67 calle Salitre, Medellin, AN"
276413,Audifonos Apple Airpods,1,499900,12/01/19 10:40,"334 calle 13ra, Ibagué, TO"
276414,Audifonos Bose SoundSport,1,399900,12/08/19 07:44,"371 calle Transversal, Ibagué, TO"
276415,Cable de Carga Lightning,1,64900,12/01/19 11:58,"428 calle Chapinero, Bogotá, CU"
276416,Asus VivoBook X420FA-BV Laptop,1,1950900,12/13/19 19:32,"711 calle Pinar, Manizalez, CA"
276417,Parlante Google HomeMini,1,159900,12/05/19 20:16,"414 calle Portal Sur, Manizalez, CA"
276418,Horno Microondas 0.8P Samsung AGE,1,309900,12/24/19 19:18,"563 calle Rio, Medellin, AN"
276419,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,12/08/19 21:08,"57 calle Sunset, Neiva, HU"
276420,Cable de Carga USB-C P/O,1,46900,12/23/19 16:25,"40 calle 12ma, Ibagué, TO"
276421,Parlante Google HomeMini,1,159900,12/02/19 00:33,"503 calle Rivera, Cali, VC"
276422,AAA Batteries (4-pack),2,12990,12/06/19 18:08,"275 calle Transversal, Armenia, QU"
276423,Samsung Galaxy A302,1,649900,12/05/19 20:36,"843 calle Rivera, Medellin, AN"
276424,Cable de Carga Lightning,1,64900,12/20/19 19:37,"855 calle Elm, Armenia, QU"
276425,Asus VivoBook X420FA-BV Laptop,1,1950900,12/07/19 13:51,"155 calle Centro, Armenia, QU"
276426,Multiolla Oster 0150 Negra PE,1,299900,12/23/19 10:14,"774 calle Avenida, Cúcuta, NS"
276427,Cable de Carga USB-C P/O,1,46900,12/24/19 11:32,"431 calle Madison, Ibagué, TO"
276428,Cable de Carga USB-C P/O,1,46900,12/19/19 17:11,"472 calle 2da, Medellin, AN"
276429,Xiaomi REDMI Note 8,1,719000,12/14/19 16:15,"145 calle Portal Sur, Manizalez, CA"
276430,Audifonos Bose SoundSport,1,399900,12/04/19 10:11,"836 calle Sucre, Bucaramanga, SA"
276431,Cable de Carga USB-C P/O,1,46900,12/04/19 16:30,"131 calle 13ra, Armenia, QU"
276432,Freidora Air Fryer Kalley K-MAF25,1,198849,12/11/19 11:01,"894 calle 2da, Medellin, AN"
276433,Cable de Carga Lightning,1,64900,12/09/19 08:34,"528 calle 5ta, Ibagué, TO"
276434,Horno Microondas 0.8P Samsung AGE,1,309900,12/02/19 18:29,"413 calle Elm, Ibagué, TO"
276435,AAA Batteries (4-pack),3,12990,12/04/19 19:46,"741 calle 9na, Medellin, AN"
276436,Freidora Air Fryer Kalley K-MAF25,1,198849,12/03/19 20:59,"566 calle Rio, Medellin, AN"
276437,Parlante Google HomeMini,1,159900,12/13/19 20:18,"807 calle 9na, Barranquilla, AT"
276438,Cable de Carga USB-C P/O,1,46900,12/22/19 20:07,"230 calle 13ra, Medellin, AN"
276439,AA Batteries (4-pack),1,13800,12/07/19 18:48,"457 calle 12ma, Cali, VC"
276440,Freidora Saludable B&D 3.5 Litros,1,229900,12/20/19 19:54,"961 calle 2da, Medellin, AN"
276441,Cable de Carga USB-C P/O,1,46900,12/28/19 09:48,"346 calle 13ra, Medellin, AN"
276442,Motorola G8 Plus Red,1,729900,12/20/19 13:55,"223 calle Jimenez, Bogotá, CU"
276442,Cable de Carga Lightning,1,64900,12/20/19 13:55,"223 calle Jimenez, Bogotá, CU"
276443,Audifonos Bose SoundSport,1,399900,12/17/19 13:17,"141 calle Carrera, Barranquilla, AT"
276444,Parlante Google HomeMini,1,159900,12/31/19 13:55,"371 calle Rivera, Medellin, AN"
276445,AA Batteries (4-pack),1,13800,12/19/19 10:43,"138 calle Cherry, Medellin, AN"
276446,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,12/09/19 10:16,"283 calle Rio, Medellin, AN"
276447,Cable de Carga Lightning,1,64900,12/26/19 20:00,"896 calle 2da, Medellin, AN"
276448,Freidora Air Fryer Kalley K-MAF25,1,198849,12/08/19 12:38,"119 calle 7ma, Armenia, QU"
276449,Horno Microondas 0.8P Samsung AGE,1,309900,12/29/19 10:31,"681 calle 13ra, Cali, VC"
276450,Freidora Air Fryer Kalley K-MAF25,1,198849,12/21/19 22:44,"607 calle Americas, Neiva, HU"
276451,Parlante Google HomeMini,1,159900,12/02/19 12:22,"871 calle Bolivar, Armenia, QU"
276452,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,12/12/19 20:42,"193 calle 7ma, Medellin, AN"
276453,LG Secadora Carga Frontal,1,1646900,12/27/19 23:56,"767 calle 7ma, Armenia, QU"
276454,Cable de Carga Lightning,2,64900,12/21/19 05:14,"570 calle Kennedy, Neiva, HU"
276454,Cable de Carga USB-C P/O,1,46900,12/21/19 05:14,"570 calle Kennedy, Neiva, HU"
276455,Horno Microondas 0.8P Samsung AGE,1,309900,12/26/19 03:02,"43 calle Jimenez, Ibagué, TO"
276456,Motorola G8 Plus Red,1,729900,12/20/19 14:17,"834 calle 11ra, Ibagué, TO"
276457,Cable de Carga USB-C P/O,1,46900,12/13/19 19:50,"271 calle Pte Aranda, Bucaramanga, SA"
276458,Parlante Google HomeMini,1,159900,12/12/19 16:44,"973 calle Americas, Armenia, QU"
276459,Cable de Carga Lightning,1,64900,12/05/19 20:43,"155 calle Jefferson, Bogotá, CU"
276460,Parlante Google HomeMini,1,159900,12/28/19 00:17,"382 calle 11ra, Cúcuta, NS"
276461,Parlante Google HomeMini,1,159900,12/22/19 19:58,"279 calle Americas, Medellin, AN"
276462,AA Batteries (4-pack),1,13800,12/20/19 15:41,"579 calle Bolivar, Armenia, QU"
276463,AAA Batteries (4-pack),1,12990,12/12/19 17:45,"5 calle 11ra, Armenia, QU"
276464,AA Batteries (4-pack),2,13800,12/31/19 15:01,"822 calle Avenida, Cali, VC"
276465,AAA Batteries (4-pack),2,12990,12/01/19 23:40,"172 calle 1era, Armenia, QU"
276466,Parlante Google HomeMini,1,159900,12/07/19 18:31,"255 calle Autopista Norte, Armenia, QU"
276467,Audifonos Apple Airpods,1,499900,12/14/19 04:36,"306 calle Americas, Armenia, QU"
276468,Horno Microondas 0.8P Samsung AGE,1,309900,12/31/19 13:41,"559 calle Pte Aranda, Barranquilla, AT"
276469,Parlante Google HomeMini,1,159900,12/17/19 19:13,"406 calle 14va, Medellin, AN"
276470,Audifonos Bose SoundSport,1,399900,12/21/19 10:59,"146 calle Santa, Manizalez, CA"
276470,Cable de Carga Lightning,1,64900,12/21/19 10:59,"146 calle Santa, Manizalez, CA"
276471,Parlante Google HomeMini,1,159900,12/25/19 21:33,"910 calle Norte, Armenia, QU"
276472,Asus VivoBook X420FA-BV Laptop,1,1950900,12/19/19 15:54,"274 calle Pte Aranda, Ibagué, TO"
276473,Horno Microondas 0.8P Samsung AGE,1,309900,01/01/20 00:20,"164 calle 2da, Medellin, AN"
276474,AA Batteries (4-pack),1,13800,12/26/19 23:59,"568 calle Madison, Cúcuta, NS"
276475,Audifonos Apple Airpods,1,499900,12/31/19 16:10,"184 calle Willow, Bogotá, CU"
276476,Audifonos Bose SoundSport,1,399900,12/21/19 08:39,"831 calle 14va, Ibagué, TO"
276477,AA Batteries (4-pack),2,13800,12/18/19 14:23,"733 calle 7ma, Barranquilla, AT"
276478,Audifonos Apple Airpods,1,499900,12/20/19 17:56,"779 calle Jefferson, Medellin, AN"
276479,Cable de Carga USB-C P/O,1,46900,12/08/19 09:21,"241 calle 7ma, Bucaramanga, SA"
276480,AAA Batteries (4-pack),2,12990,12/20/19 02:25,"759 calle Jimenez, Bogotá, CU"
276481,AAA Batteries (4-pack),1,12990,12/13/19 20:03,"309 calle Atalaya, Ibagué, TO"
276482,Freidora Air Fryer Kalley K-MAF25,1,198849,12/12/19 10:53,"966 calle Kennedy, Cúcuta, NS"
276483,AA Batteries (4-pack),1,13800,12/13/19 09:30,"292 calle Salitre, Cúcuta, NS"
276484,AA Batteries (4-pack),1,13800,12/24/19 21:36,"576 calle Adams, Manizalez, CA"
276485,Xiaomi REDMI Note 8,1,719000,12/01/19 14:20,"681 calle Norte, Manizalez, CA"
276486,Audifonos Bose SoundSport,1,399900,12/26/19 21:29,"506 calle Pinar, Bogotá, CU"
276487,AAA Batteries (4-pack),2,12990,12/03/19 14:57,"511 calle Rivera, Barranquilla, AT"
276488,Cable de Carga USB-C P/O,1,46900,12/25/19 19:49,"568 calle Pte Aranda, Medellin, AN"
276489,Motorola G8 Plus Red,1,729900,12/01/19 10:12,"968 calle Diagonal, Bucaramanga, SA"
276490,Motorola G8 Plus Red,1,729900,12/15/19 16:44,"181 calle Kennedy, Cali, VC"
276490,Cable de Carga Lightning,1,64900,12/15/19 16:44,"181 calle Kennedy, Cali, VC"
276491,Cable de Carga Lightning,1,64900,12/06/19 13:07,"770 calle Diagonal, Bucaramanga, SA"
276492,Audifonos Bose SoundSport,1,399900,12/01/19 10:47,"273 calle 11ra, Bogotá, CU"
276493,Audifonos Apple Airpods,1,499900,12/02/19 14:44,"109 calle 10ma, Ibagué, TO"
276494,AA Batteries (4-pack),1,13800,12/28/19 07:43,"511 calle 7ma, Cali, VC"
276495,Parlante Google HomeMini,1,159900,12/18/19 22:33,"493 calle 11ra, Cúcuta, NS"
276496,AAA Batteries (4-pack),1,12990,12/26/19 11:18,"76 calle 1era, Armenia, QU"
276497,Parlante Google HomeMini,1,159900,12/22/19 21:05,"538 calle Lincoln, Manizalez, CA"
276498,Audifonos Bose SoundSport,1,399900,12/12/19 11:11,"112 calle Diagonal, Barranquilla, AT"
276499,AAA Batteries (4-pack),1,12990,12/11/19 21:35,"829 calle Lincoln, Medellin, AN"
276500,Freidora Air Fryer Kalley K-MAF25,1,198849,12/22/19 22:07,"769 calle 1era, Bogotá, CU"
276501,AA Batteries (4-pack),2,13800,12/27/19 19:22,"953 calle Sur, Medellin, AN"
276502,Horno Microondas 0.8P Samsung AGE,1,309900,12/13/19 21:41,"955 calle 8va, Bogotá, CU"
276503,Cable de Carga USB-C P/O,1,46900,12/05/19 10:45,"640 calle Jefferson, Cali, VC"
276504,Motorola G8 Plus Red,1,729900,12/03/19 09:11,"883 calle 4ta, Manizalez, CA"
276504,Cable de Carga Lightning,1,64900,12/03/19 09:11,"883 calle 4ta, Manizalez, CA"
276505,Parlante Google HomeMini,1,159900,12/16/19 20:12,"566 calle Chapinero, Ibagué, TO"
276506,Xiaomi REDMI Note 8,1,719000,12/21/19 09:33,"279 calle Willow, Neiva, HU"
276507,Cable de Carga Lightning,1,64900,12/31/19 21:08,"799 calle 12ma, Manizalez, CA"
276508,Xiaomi REDMI Note 8,1,719000,12/14/19 07:26,"277 calle Autopista Norte, Bucaramanga, SA"
276509,AA Batteries (4-pack),1,13800,12/08/19 20:11,"834 calle Transversal, Medellin, AN"
276510,Cable de Carga Lightning,1,64900,12/16/19 20:40,"695 calle 11ra, Bogotá, CU"
276511,Samsung Galaxy A302,1,649900,12/03/19 20:18,"623 calle Sucre, Barranquilla, AT"
276512,AA Batteries (4-pack),1,13800,12/19/19 17:46,"194 calle Portal Sur, Ibagué, TO"
276512,Audifonos Apple Airpods,1,499900,12/19/19 17:46,"194 calle Portal Sur, Ibagué, TO"
276513,Audifonos Apple Airpods,1,499900,12/07/19 18:29,"114 calle Sucre, Cali, VC"
276514,AA Batteries (4-pack),3,13800,12/23/19 09:22,"703 calle 12ma, Bogotá, CU"
276515,Xiaomi REDMI Note 8,1,719000,12/22/19 14:33,"730 calle Diagonal, Medellin, AN"
276516,Samsung Galaxy A302,1,649900,12/26/19 21:31,"153 calle 6ta, Medellin, AN"
276517,Cable de Carga USB-C P/O,1,46900,12/27/19 17:02,"312 calle Sunset, Cúcuta, NS"
276518,AAA Batteries (4-pack),1,12990,12/03/19 23:24,"124 calle 4ta, Armenia, QU"
276519,AA Batteries (4-pack),1,13800,12/21/19 10:40,"284 calle 8va, Armenia, QU"
276520,Freidora Saludable B&D 3.5 Litros,1,229900,12/08/19 17:58,"652 calle Jimenez, Bogotá, CU"
276521,Audifonos Bose SoundSport,1,399900,12/26/19 01:22,"383 calle Santa, Manizalez, CA"
276522,AAA Batteries (4-pack),1,12990,12/09/19 21:07,"447 calle 12ma, Manizalez, CA"
276523,Audifonos Bose SoundSport,1,399900,12/27/19 09:17,"342 calle Pte Aranda, Medellin, AN"
276524,AA Batteries (4-pack),1,13800,12/20/19 11:49,"648 calle 1era, Cúcuta, NS"
276525,AA Batteries (4-pack),1,13800,12/20/19 15:18,"672 calle Sunset, Medellin, AN"
276526,AA Batteries (4-pack),1,13800,12/01/19 06:26,"154 calle Chapinero, Armenia, QU"
276527,Cable de Carga USB-C P/O,2,46900,12/02/19 23:47,"993 calle Boyacá, Bogotá, CU"
276528,AA Batteries (4-pack),2,13800,12/22/19 19:22,"677 calle 6ta, Manizalez, CA"
276529,Audifonos Bose SoundSport,1,399900,12/02/19 20:59,"848 calle Museo, Medellin, AN"
276530,Freidora Air Fryer Kalley K-MAF25,1,198849,12/20/19 10:52,"692 calle Willow, Ibagué, TO"
276531,Cable de Carga USB-C P/O,1,46900,12/03/19 23:51,"557 calle Salitre, Armenia, QU"
276532,Cable de Carga Lightning,1,64900,12/02/19 23:01,"837 calle Bolivar, Medellin, AN"
276533,Motorola G8 Plus Red,1,729900,12/16/19 11:02,"856 calle Norte, Medellin, AN"
276534,Audifonos Bose SoundSport,1,399900,12/16/19 22:06,"154 calle Jefferson, Ibagué, TO"
276535,AA Batteries (4-pack),1,13800,12/16/19 00:12,"485 calle Elm, Armenia, QU"
276536,Freidora Saludable B&D 3.5 Litros,1,229900,12/05/19 21:54,"165 calle Johnson, Barranquilla, AT"
276537,Parlante Google HomeMini,1,159900,12/23/19 11:21,"910 calle 5ta, Armenia, QU"
276538,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,12/18/19 12:36,"340 calle Cedar, Ibagué, TO"
276539,AAA Batteries (4-pack),1,12990,12/08/19 10:58,"669 calle Americas, Cúcuta, NS"
276540,Audifonos Bose SoundSport,1,399900,12/08/19 18:05,"70 calle Cedar, Manizalez, CA"
276541,AAA Batteries (4-pack),1,12990,12/07/19 21:54,"948 calle Diagonal, Medellin, AN"
276542,Cable de Carga Lightning,1,64900,12/14/19 12:58,"842 calle Rivera, Cúcuta, NS"
276543,Cable de Carga USB-C P/O,1,46900,12/23/19 10:58,"936 calle 13ra, Bogotá, CU"
276544,Cable de Carga USB-C P/O,1,46900,12/24/19 13:19,"545 calle Jimenez, Medellin, AN"
276545,Samsung Galaxy A302,1,649900,12/12/19 21:38,"699 calle 10ma, Medellin, AN"
276546,Parlante Google HomeMini,1,159900,12/24/19 14:08,"618 calle 5ta, Cúcuta, NS"
276547,Audifonos Bose SoundSport,1,399900,12/24/19 21:17,"164 calle Pinar, Medellin, AN"
276548,Samsung Galaxy A20S,1,489900,12/28/19 12:59,"725 calle Carrera, Medellin, AN"
276549,Horno Microondas 0.8P Samsung AGE,1,309900,12/13/19 12:48,"769 calle Jefferson, Manizalez, CA"
276550,Freidora Saludable B&D 3.5 Litros,1,229900,12/05/19 10:35,"149 calle 11ra, Medellin, AN"
276551,Parlante Google HomeMini,1,159900,12/16/19 13:37,"408 calle Sunset, Armenia, QU"
276552,Cable de Carga USB-C P/O,1,46900,12/04/19 06:14,"204 calle 11ra, Medellin, AN"
276553,AA Batteries (4-pack),1,13800,12/06/19 21:29,"584 calle 13ra, Cúcuta, NS"
276554,AAA Batteries (4-pack),1,12990,12/11/19 11:30,"596 calle 12ma, Armenia, QU"
276555,Cable de Carga Lightning,1,64900,12/06/19 11:24,"528 calle 10ma, Bogotá, CU"
276556,Parlante Google HomeMini,1,159900,12/11/19 19:03,"449 calle Salitre, Neiva, HU"
276557,Xiaomi REDMI Note 8,1,719000,12/13/19 06:43,"779 calle 8va, Medellin, AN"
276558,Cable de Carga Lightning,1,64900,12/18/19 14:00,"694 calle Bolivar, Medellin, AN"
276559,Multiolla Oster 0150 Negra PE,1,299900,12/06/19 18:34,"163 calle Cedar, Cali, VC"
276560,Cable de Carga USB-C P/O,1,46900,12/24/19 19:30,"398 calle Chapinero, Armenia, QU"
276560,Motorola G8 Plus Red,1,729900,12/24/19 19:30,"398 calle Chapinero, Armenia, QU"
276561,Cable de Carga Lightning,1,64900,12/01/19 19:47,"726 calle Adams, Medellin, AN"
276562,Parlante Google HomeMini,1,159900,12/12/19 10:19,"238 calle Atalaya, Bogotá, CU"
276563,Motorola G8 Plus Red,1,729900,12/24/19 21:48,"843 calle Pte Aranda, Cúcuta, NS"
276564,AAA Batteries (4-pack),1,12990,12/30/19 13:06,"416 calle Rio, Medellin, AN"
276565,Cable de Carga USB-C P/O,1,46900,12/13/19 11:12,"136 calle 10ma, Medellin, AN"
276566,Multiolla Oster 0150 Negra PE,1,299900,12/03/19 09:20,"502 calle 5ta, Medellin, AN"
276567,Xiaomi REDMI Note 8,1,719000,12/13/19 16:55,"986 calle Museo, Ibagué, TO"
276568,Audifonos Bose SoundSport,1,399900,12/08/19 18:42,"207 calle Portal Sur, Cali, VC"
276569,Motorola G8 Plus Red,1,729900,12/29/19 16:25,"494 calle Willow, Cúcuta, NS"
276570,AAA Batteries (4-pack),3,12990,12/29/19 10:52,"310 calle 8va, Medellin, AN"
276571,Xiaomi REDMI Note 8,1,719000,12/21/19 23:15,"761 calle Bolivar, Barranquilla, AT"
276572,AA Batteries (4-pack),1,13800,12/18/19 15:34,"768 calle Transversal, Medellin, AN"
276573,Xiaomi REDMI Note 8,1,719000,12/18/19 12:19,"155 calle Americas, Ibagué, TO"
276574,Audifonos Apple Airpods,1,499900,12/19/19 11:28,"275 calle Rio, Cúcuta, NS"
276575,Parlante Google HomeMini,2,159900,12/25/19 09:03,"503 calle Museo, Medellin, AN"
276576,Xiaomi REDMI Note 8,1,719000,12/23/19 19:04,"623 calle 13ra, Medellin, AN"
276577,Asus VivoBook X420FA-BV Laptop,1,1950900,12/09/19 14:17,"794 calle Lincoln, Cúcuta, NS"
276578,Audifonos Apple Airpods,1,499900,12/04/19 08:15,"13 calle Cedar, Cúcuta, NS"
276579,AAA Batteries (4-pack),1,12990,12/22/19 13:17,"739 calle Cedar, Medellin, AN"
276580,Audifonos Bose SoundSport,1,399900,12/15/19 12:29,"455 calle 4ta, Bucaramanga, SA"
276581,Audifonos Bose SoundSport,1,399900,12/28/19 20:06,"180 calle Johnson, Medellin, AN"
276582,Audifonos Bose SoundSport,1,399900,12/11/19 16:28,"665 calle Jefferson, Armenia, QU"
276583,Freidora Air Fryer Kalley K-MAF25,1,198849,12/24/19 17:18,"412 calle Chapinero, Medellin, AN"
276584,Cable de Carga Lightning,1,64900,12/27/19 10:10,"204 calle Chapinero, Bogotá, CU"
276585,Audifonos Bose SoundSport,1,399900,12/11/19 17:25,"690 calle Santa, Bogotá, CU"
276586,Audifonos Bose SoundSport,1,399900,12/22/19 19:48,"797 calle Bolivar, Medellin, AN"
276587,Xiaomi REDMI Note 8,1,719000,12/16/19 09:06,"192 calle Portal Sur, Armenia, QU"
276588,Audifonos Apple Airpods,1,499900,12/22/19 00:57,"341 calle Carrera, Armenia, QU"
276589,AAA Batteries (4-pack),1,12990,12/25/19 08:12,"878 calle Sucre, Armenia, QU"
276590,"Macbook Air MQD32E/A 128GB 13.3""",1,2799000,12/02/19 13:39,"54 calle Willow, Ibagué, TO"
276591,Xiaomi REDMI Note 8,1,719000,12/19/19 18:20,"930 calle Boyacá, Medellin, AN"
